@relation mrgD3train-weka.filters.unsupervised.attribute.Remove-R2

@attribute refinedUse numeric
@attribute ' dType' {0,1}
@attribute ' Time' numeric
@attribute ' Cluster' {cluster3,cluster4,cluster5,cluster6,cluster7,cluster9,cluster11,cluster12,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
0.11806,1,19250,cluster6
0.507716,0,360,cluster7
0.243133,0,10190,cluster15
2.3794,1,13060,cluster5
1.9362,1,9540,cluster4
2.3794,1,13060,cluster5
0.177933,0,18230,cluster17
1.80682,1,3360,cluster12
1.91586,1,3330,cluster12
0.177933,0,18230,cluster17
1.40768,1,2560,cluster18
2.5874,1,3510,cluster12
1.25905,1,6450,cluster9
0.300768,1,0,cluster7
1.99528,1,14290,cluster19
1.25905,1,6450,cluster9
0,0,9210,cluster15
0.187463,1,11520,cluster15
1.64232,1,8410,cluster4
0.334233,1,11410,cluster15
0.5427,1,17100,cluster17
0.441766,0,16450,cluster17
0.441766,0,16450,cluster17
0.58108,1,11570,cluster9
1.29655,1,1200,cluster9
1.33535,1,12520,cluster5
2.66963,1,3470,cluster12
1.74757,1,3240,cluster18
1.64085,1,12450,cluster5
1.25192,1,450,cluster3
0.5051,1,15440,cluster3
2.93692,1,14250,cluster5
0.512783,0,8470,cluster7
3.57445,1,13550,cluster6
1.7055,1,12340,cluster5
0.54945,0,410,cluster7
3.57445,1,13550,cluster6
2.01685,1,8260,cluster4
1.74845,1,14370,cluster19
2.01685,1,8260,cluster4
0.200149,1,16020,cluster3
2.64965,1,3490,cluster12
0.365284,0,16430,cluster17
1.84703,1,3320,cluster12
2.64965,1,3490,cluster12
2.01685,1,8260,cluster4
0.241016,0,18210,cluster17
2.6413,1,14310,cluster5
0.241016,0,18210,cluster17
1.44747,1,3430,cluster12
0.834217,0,230,cluster7
1.86765,1,3290,cluster12
0.912783,1,23260,cluster3
1.41635,1,7590,cluster4
0.268651,0,4520,cluster18
0.176633,1,2280,cluster6
0.914834,1,1020,cluster3
1.41635,1,7590,cluster4
2.10643,1,6340,cluster5
1.03527,1,3480,cluster9
1.62735,1,13330,cluster5
0.102067,1,380,cluster16
0.696516,0,370,cluster7
1.6277,1,8220,cluster4
0.630266,1,12390,cluster9
0.630266,1,12390,cluster9
1.79088,1,7590,cluster4
2.00715,1,3270,cluster18
0.69,0,350,cluster7
1.52995,1,14250,cluster19
2.58587,1,13120,cluster19
1.01628,0,20,cluster5
0.6041,1,12050,cluster9
2.58587,1,13120,cluster19
1.01628,0,20,cluster5
0.6041,1,12050,cluster9
0.110432,1,17100,cluster11
0.21235,1,8510,cluster11
0.446123,1,23300,cluster3
0.21235,1,8510,cluster11
0.317201,0,9340,cluster15
1.78867,1,7510,cluster4
0.569717,0,480,cluster7
2.0802,1,3320,cluster18
0.733049,1,4110,cluster9
0.569717,0,480,cluster7
0.791,0,540,cluster7
0.492134,1,12330,cluster9
0.733049,1,4110,cluster9
1.31967,1,13280,cluster5
0.058784,1,16230,cluster11
1.31967,1,13280,cluster5
0.805646,1,3470,cluster9
0.523733,1,4040,cluster9
0.805646,1,3470,cluster9
2.20145,1,340,cluster17
1.92552,1,12560,cluster5
2.15243,1,7160,cluster19
0.53285,0,100,cluster15
0.53285,0,100,cluster15
1.80042,1,7080,cluster19
0.603314,1,12060,cluster9
0.765233,1,4150,cluster9
2.06273,1,12380,cluster5
0.603314,1,12060,cluster9
0.765233,1,4150,cluster9
0,0,18370,cluster11
2.15243,1,7160,cluster19
1.34535,1,1080,cluster3
1.42825,1,14040,cluster19
1.70188,1,14280,cluster19
0.71835,0,23370,cluster15
1.34535,1,1080,cluster3
1.2544,1,6440,cluster9
2.74917,1,3460,cluster12
0.709034,0,130,cluster15
0.133134,1,3370,cluster16
0.128217,1,3360,cluster16
2.3481,1,7150,cluster19
0.116349,1,3350,cluster16
1.98612,1,4030,cluster3
1.98612,1,4030,cluster3
0.43255,1,11570,cluster16
1.34535,1,1080,cluster3
0.43255,1,11570,cluster16
0.503151,1,15470,cluster3
1.91586,1,3330,cluster12
0.503151,1,15470,cluster3
1.91586,1,3330,cluster12
1.70445,0,10510,cluster11
0.133134,1,3370,cluster16
2.68335,1,260,cluster6
0.544167,1,17000,cluster17
0.059616,1,4210,cluster11
1.84703,1,3320,cluster12
0.023083,0,15010,cluster11
0.023083,0,15010,cluster11
0.205401,0,9180,cluster15
1.99612,1,3340,cluster18
1.90617,1,3340,cluster12
0.186767,0,23290,cluster3
0.491817,1,7510,cluster6
1.47315,1,12580,cluster5
0.123699,1,3380,cluster16
0.123699,1,3380,cluster16
0.93445,1,14230,cluster19
2.74917,1,3460,cluster12
0.93445,1,14230,cluster19
1.12917,1,3410,cluster12
1.39852,1,1180,cluster9
0.331453,1,11460,cluster15
0.5051,1,15440,cluster3
0.507249,0,5180,cluster18
2.07963,1,7390,cluster4
1.25978,1,6370,cluster9
1.25978,1,6370,cluster9
0.965653,0,10070,cluster15
1.40768,1,2560,cluster18
0.83322,0,23390,cluster15
1.94572,1,12550,cluster6
0.84345,0,180,cluster7
0.83322,0,23390,cluster15
1.94572,1,12550,cluster6
0.84345,0,180,cluster7
0.096466,1,19170,cluster6
0.200149,1,16020,cluster3
0.328867,0,16520,cluster17
0.180383,0,18360,cluster17
0.439934,0,340,cluster7
0.328867,0,16520,cluster17
1.81942,1,13420,cluster5
2.36923,1,14270,cluster6
1.13128,1,3400,cluster12
1.76052,1,14400,cluster19
1.13128,1,3400,cluster12
2.20045,1,7490,cluster4
1.33535,1,12520,cluster5
0,0,19040,cluster6
0.128217,1,3360,cluster16
0.701317,1,23540,cluster18
0,0,19040,cluster6
1.9948,1,6470,cluster5
2.2176,1,7140,cluster19
1.74672,1,3250,cluster18
1.08187,1,13480,cluster19
1.81152,1,8530,cluster4
0.534723,1,23400,cluster6
0.701317,1,23540,cluster18
2.66963,1,3470,cluster12
2.6527,1,3480,cluster12
2.66963,1,3470,cluster12
1.44747,1,3430,cluster12
2.15528,0,16550,cluster17
2.6527,1,3480,cluster12
2.09318,1,7410,cluster4
0.182591,1,23220,cluster3
1.76052,1,14400,cluster19
0.369017,0,16440,cluster17
0.369017,0,16440,cluster17
0.592683,1,12040,cluster9
0.2057,0,4580,cluster11
2.61135,1,14380,cluster5
3.0168,0,8290,cluster5
0.128217,1,3360,cluster16
1.68935,1,2400,cluster18
0.503151,1,15470,cluster3
1.96203,1,4050,cluster3
2.6412,1,3530,cluster12
1.63247,1,10060,cluster4
0.577451,1,3210,cluster18
1.96203,1,4050,cluster3
0.712416,0,18140,cluster17
1.12917,1,3410,cluster12
1.96203,1,4050,cluster3
1.82535,1,4070,cluster3
2.2141,1,7010,cluster19
1.6277,1,8220,cluster4
0.032333,1,8530,cluster11
0.768117,0,560,cluster7
0.577451,1,3210,cluster18
0.310837,1,23400,cluster6
1.60995,1,7460,cluster4
0.350203,1,11430,cluster15
1.52142,1,14060,cluster19
1.33602,1,3570,cluster18
0.092629,1,2080,cluster6
2.6335,1,14390,cluster5
2.90532,0,8370,cluster5
1.70385,1,10000,cluster4
0.43255,1,11570,cluster16
2.90532,0,8370,cluster5
0.392873,1,13060,cluster6
0.965653,0,10070,cluster15
0.160043,0,9240,cluster15
2.6428,1,14350,cluster5
1.86765,1,3290,cluster12
0.392873,1,13060,cluster6
0,0,9210,cluster15
1.05915,1,4430,cluster9
1.05915,1,4430,cluster9
1.83695,1,14010,cluster19
0.65375,0,18150,cluster17
2.0802,1,3320,cluster18
1.83695,1,14010,cluster19
2.66963,1,3470,cluster12
1.83695,1,14010,cluster19
2.0229,1,8360,cluster4
1.30885,1,3420,cluster12
1.29087,1,14330,cluster6
0,0,22440,cluster11
0.544167,1,17000,cluster17
1.33602,1,3570,cluster18
0.044583,1,8130,cluster11
0.521102,1,4090,cluster9
0.207967,0,5060,cluster18
1.68275,1,430,cluster9
0.1928,1,9100,cluster6
0.1928,1,9100,cluster6
2.6527,1,3480,cluster12
2.05737,1,4040,cluster3
0.1928,1,9100,cluster6
2.6527,1,3480,cluster12
1.5895,0,9350,cluster6
0.164523,0,9490,cluster11
1.7518,1,8080,cluster4
0.241016,0,18210,cluster17
1.5895,0,9350,cluster6
1.7518,1,8080,cluster4
0.241016,0,18210,cluster17
1.5895,0,9350,cluster6
2.16962,1,3310,cluster18
0.038934,1,4410,cluster11
0.038934,1,4410,cluster11
1.63492,1,14180,cluster19
1.63492,1,14180,cluster19
0.690733,0,210,cluster7
0.167257,1,20070,cluster11
1.39852,1,1180,cluster9
0.664234,1,23480,cluster9
1.59057,1,6420,cluster5
0.075183,1,16090,cluster11
1.59057,1,6420,cluster5
0.102067,1,380,cluster16
1.53057,1,7460,cluster19
0,0,9110,cluster15
1.59057,1,6420,cluster5
1.30885,1,3420,cluster12
1.59057,1,6420,cluster5
1.30885,1,3420,cluster12
1.73885,1,14380,cluster19
0.6059,0,480,cluster7
2.531,0,8210,cluster5
0.102067,1,380,cluster16
0.774283,1,23010,cluster6
0.7459,0,430,cluster7
0.7459,0,430,cluster7
1.56855,1,180,cluster3
2.73963,1,13100,cluster19
0.89251,1,23280,cluster3
0.043101,1,8200,cluster11
0.89251,1,23280,cluster3
0.71835,0,23370,cluster15
0,1,21050,cluster11
0.133134,1,3370,cluster16
0.052943,0,10490,cluster11
0,1,21050,cluster11
0.052943,0,10490,cluster11
1.36297,1,3500,cluster9
1.36297,1,3500,cluster9
2.90735,1,14230,cluster5
0.102067,1,380,cluster16
1.81942,1,13420,cluster5
0.31747,0,10060,cluster15
2.20045,1,7490,cluster4
0.483217,0,120,cluster15
0.31747,0,10060,cluster15
0.102067,1,380,cluster16
2.36923,1,14270,cluster6
1.72198,1,1170,cluster18
2.90735,1,14230,cluster5
2.00715,1,3270,cluster18
0.690733,0,210,cluster7
2.07227,1,3350,cluster18
0.205401,0,9180,cluster15
1.72837,1,13300,cluster5
2.7075,1,3520,cluster12
1.86833,0,10180,cluster6
1.86833,0,10180,cluster6
1.11838,1,3370,cluster12
1.86833,0,10180,cluster6
1.11838,1,3370,cluster12
0,0,9170,cluster15
0.471267,1,12410,cluster9
0.712534,0,320,cluster7
0.712534,0,320,cluster7
2.0504,1,12350,cluster5
0.712416,0,18140,cluster17
1.80665,1,3310,cluster12
2.59702,1,3540,cluster18
1.80665,1,3310,cluster12
0.465251,1,12420,cluster9
1.34113,1,3560,cluster18
2.32973,1,10430,cluster6
0.057907,1,23350,cluster3
0.768117,0,560,cluster7
0.679299,0,110,cluster15
0.056724,0,9040,cluster15
0.056724,0,9040,cluster15
1.99257,1,8150,cluster4
2.62177,1,3500,cluster12
2.59702,1,3540,cluster18
1.68603,1,9000,cluster4
2.89372,0,8380,cluster5
2.0363,1,12470,cluster5
0.229317,0,10160,cluster15
1.49538,1,4340,cluster18
2.07227,1,3350,cluster18
0,0,9190,cluster15
0.43255,1,11570,cluster16
0.123283,1,3340,cluster16
2.6335,1,14390,cluster5
0.350482,1,11420,cluster15
0.123283,1,3340,cluster16
1.99257,1,8150,cluster4
0.4524,1,15490,cluster3
1.40873,1,3020,cluster18
0.65375,0,18150,cluster17
0.4524,1,15490,cluster3
0.735451,1,3460,cluster9
2.88878,0,8390,cluster5
0.735451,1,3460,cluster9
2.88878,0,8390,cluster5
2.63488,1,14360,cluster5
1.2596,1,300,cluster17
0.5042,1,15460,cluster3
0.102067,1,380,cluster16
0.5042,1,15460,cluster3
2.7075,1,3520,cluster12
1.25978,1,6370,cluster9
0,1,9180,cluster11
1.46217,1,8370,cluster18
0.123699,1,3380,cluster16
1.62888,1,8130,cluster4
1.71603,1,13150,cluster5
0.26365,1,23120,cluster3
2.5874,1,3510,cluster12
1.6898,0,10000,cluster6
0.102067,1,380,cluster16
0.596532,0,30,cluster15
0.535318,0,550,cluster7
2.15228,1,4360,cluster19
0.596532,0,30,cluster15
0.483217,0,120,cluster15
0.679667,0,23350,cluster15
0.71735,1,23320,cluster6
0,0,9210,cluster15
0.71735,1,23320,cluster6
0.71735,1,23320,cluster6
0.133134,1,3370,cluster16
0.425051,0,450,cluster7
0.425051,0,450,cluster7
1.18938,1,3390,cluster12
2.6527,1,3480,cluster12
0,1,9520,cluster11
2.6527,1,3480,cluster12
0.425051,0,450,cluster7
0,1,9520,cluster11
0.133134,1,3370,cluster16
2.42375,1,13490,cluster6
0.679651,0,23340,cluster15
0.679651,0,23340,cluster15
2.70625,1,14220,cluster5
1.84703,1,3320,cluster12
1.6954,1,8000,cluster4
0,1,3570,cluster11
1.84703,1,3320,cluster12
0.414467,0,3330,cluster6
0.006632,1,4550,cluster11
3.12483,1,12410,cluster5
0.006632,1,4550,cluster11
0.036633,0,17390,cluster11
2.09597,1,5380,cluster4
1.72135,0,8110,cluster9
1.3222,1,310,cluster6
0.368982,0,5340,cluster18
1.3222,1,310,cluster6
0,0,9210,cluster15
0.328867,0,16520,cluster17
2.09597,1,5380,cluster4
0.123283,1,3340,cluster16
0.7153,1,17210,cluster6
1.629,1,10050,cluster4
0.7153,1,17210,cluster6
1.9075,1,6540,cluster19
1.76563,1,13550,cluster19
0.7153,1,17210,cluster6
1.9075,1,6540,cluster19
0.496523,0,8460,cluster7
1.41223,1,3030,cluster18
0.971017,1,4080,cluster3
2.3589,1,370,cluster17
0.300768,1,0,cluster7
0.196807,0,10150,cluster15
2.90735,1,14230,cluster5
0.690867,0,18130,cluster17
0.340433,0,5280,cluster11
1.81293,1,9310,cluster4
0.340433,0,5280,cluster11
1.18607,0,9480,cluster6
0.216834,1,9000,cluster11
1.18607,0,9480,cluster6
0,0,21060,cluster11
1.2596,1,300,cluster17
0,0,21370,cluster11
1.2596,1,300,cluster17
0.340133,0,5480,cluster18
0,0,21370,cluster11
0.09097,0,9080,cluster15
0,0,22280,cluster11
0.668399,0,420,cluster7
0.180551,1,22510,cluster6
2.62177,1,3500,cluster12
1.71552,0,8070,cluster9
0.390617,1,18560,cluster6
0.548117,0,570,cluster7
0.390617,1,18560,cluster6
1.59698,1,8530,cluster18
0.475233,0,16500,cluster17
0.646867,0,23330,cluster15
1.8487,0,16560,cluster17
2.66963,1,3470,cluster12
2.66963,1,3470,cluster12
0.718499,0,330,cluster7
0.718499,0,330,cluster7
1.58682,1,14270,cluster19
0.24439,0,10180,cluster15
1.93273,1,9530,cluster4
1.58682,1,14270,cluster19
0.618733,0,390,cluster7
1.68603,1,9000,cluster4
1.68603,1,9000,cluster4
0.09805,0,300,cluster11
0.09805,0,300,cluster11
1.99647,0,8330,cluster9
0.636482,0,300,cluster7
0.128217,1,3360,cluster16
1.35515,0,23260,cluster11
0.693734,0,8590,cluster15
0.636482,0,300,cluster7
0.128217,1,3360,cluster16
1.35515,0,23260,cluster11
0.693734,0,8590,cluster15
2.7075,1,3520,cluster12
2.7075,1,3520,cluster12
1.11838,1,3370,cluster12
0.655353,1,23290,cluster3
0.921716,1,8570,cluster18
1.11838,1,3370,cluster12
0.655353,1,23290,cluster3
1.96203,1,4050,cluster3
1.97623,1,13010,cluster5
1.2596,1,300,cluster17
0.619816,1,23160,cluster6
1.75795,1,13310,cluster5
0.466982,0,1050,cluster7
0.123699,1,3380,cluster16
0.797867,0,5140,cluster18
1.3868,1,7270,cluster6
1.67442,1,2390,cluster18
2.583,1,350,cluster17
1.74507,1,7540,cluster4
1.80682,1,3360,cluster12
0.759767,0,5520,cluster18
1.80682,1,3360,cluster12
1.79173,1,7530,cluster4
1.75795,1,13310,cluster5
1.62737,1,7090,cluster19
0.507249,0,5180,cluster18
1.75795,1,13310,cluster5
1.05552,1,4440,cluster9
0.668883,0,2060,cluster6
0.507249,0,5180,cluster18
0.566817,0,540,cluster7
0.566817,0,540,cluster7
2.42915,1,13140,cluster19
1.38752,1,440,cluster9
1.74507,1,7540,cluster4
1.8246,1,9340,cluster4
0.332334,1,15420,cluster3
1.34495,1,570,cluster3
0,0,9200,cluster15
3.58395,1,12430,cluster5
0.6988,0,220,cluster7
1.29632,1,3240,cluster18
0.177933,0,18230,cluster17
0.177933,0,18230,cluster17
2.05878,1,12490,cluster5
0.534334,0,510,cluster7
0.616734,0,440,cluster7
2.05878,1,12490,cluster5
0.616734,0,440,cluster7
1.74672,1,3250,cluster18
0.229149,0,8320,cluster6
1.02403,1,150,cluster6
0.102067,1,380,cluster16
1.40637,1,560,cluster3
0.229149,0,8320,cluster6
1.11838,1,3370,cluster12
0.914834,1,1020,cluster3
2.32333,1,12490,cluster5
0.133134,1,3370,cluster16
0.43255,1,11570,cluster16
0.169783,1,21410,cluster6
0.506884,1,4130,cluster3
1.6954,1,8000,cluster4
0.128217,1,3360,cluster16
1.10807,1,3110,cluster18
2.22712,1,13160,cluster19
0.43255,1,11570,cluster16
0.583797,0,9020,cluster15
0.21495,0,9100,cluster15
0.423301,0,16510,cluster17
0.368982,0,5340,cluster18
0.21495,0,9100,cluster15
0.423301,0,16510,cluster17
1.629,1,10050,cluster4
0.116349,1,3350,cluster16
1.629,1,10050,cluster4
0.655353,1,23290,cluster3
1.25997,1,230,cluster17
0.123283,1,3340,cluster16
2.66963,1,3470,cluster12
1.90617,1,3340,cluster12
2.66963,1,3470,cluster12
1.86765,1,3290,cluster12
0.7153,1,17210,cluster6
0.344263,1,11450,cluster15
0.053465,1,16330,cluster6
1.86765,1,3290,cluster12
1.9075,1,6540,cluster19
1.34113,1,3560,cluster18
1.08837,1,260,cluster17
0.294104,0,9300,cluster15
0.05045,0,18250,cluster17
0.512117,1,4030,cluster9
0.512117,1,4030,cluster9
0.531751,1,12300,cluster9
0.483217,0,120,cluster15
0.181716,1,7530,cluster11
0.483217,0,120,cluster15
1.14898,1,13500,cluster19
2.6034,1,14400,cluster5
1.23317,1,13400,cluster19
0.3085,0,18200,cluster17
2.64965,1,3490,cluster12
1.14898,1,13500,cluster19
0.3085,0,18200,cluster17
2.6034,1,14400,cluster5
2.64965,1,3490,cluster12
0.981549,0,5570,cluster18
2.6034,1,14400,cluster5
0.981549,0,5570,cluster18
2.62177,1,3500,cluster12
0.608666,0,530,cluster7
0.608666,0,530,cluster7
1.78317,1,3140,cluster18
0.981549,0,5570,cluster18
2.00128,1,3290,cluster18
1.78317,1,3140,cluster18
1.78317,1,3140,cluster18
1.5009,1,4210,cluster18
1.93273,1,9530,cluster4
0.79474,0,9060,cluster15
0.120299,0,1570,cluster11
2.01713,1,1000,cluster3
1.5009,1,4210,cluster18
2.01713,1,1000,cluster3
0.036567,1,3260,cluster11
2.64965,1,3490,cluster12
0.300768,1,0,cluster7
1.64085,1,12450,cluster5
0.921716,1,8570,cluster18
0.534723,1,23400,cluster6
0.128217,1,3360,cluster16
0.133134,1,3370,cluster16
1.68603,1,9000,cluster4
2.61135,1,14380,cluster5
0.102067,1,380,cluster16
1.83948,1,9290,cluster4
0.133134,1,3370,cluster16
1.68603,1,9000,cluster4
0.619816,1,23160,cluster6
0.278264,0,9070,cluster15
0.278264,0,9070,cluster15
0.395568,1,23500,cluster9
1.99612,1,3340,cluster18
0.395568,1,23500,cluster9
0.523733,1,4040,cluster9
0.453637,0,9030,cluster15
0,1,4190,cluster11
2.62177,1,3500,cluster12
2.62177,1,3500,cluster12
1.59095,1,13120,cluster5
0.477939,1,23500,cluster6
1.67442,1,2390,cluster18
0.512267,1,4150,cluster3
0.512267,1,4150,cluster3
0.663999,1,22340,cluster6
0.276566,1,12240,cluster3
1.63602,1,12430,cluster5
0.276566,1,12240,cluster3
0.512267,1,4150,cluster3
1.13128,1,3400,cluster12
1.64403,1,14090,cluster19
3.58395,1,12430,cluster5
0.385154,1,15430,cluster3
1.95687,1,4350,cluster19
3.58395,1,12430,cluster5
2.1302,1,8560,cluster4
1.32763,1,280,cluster17
2.1302,1,8560,cluster4
2.1756,0,8200,cluster9
0.345734,1,15560,cluster3
0.590987,1,11550,cluster9
2.55276,1,13190,cluster5
2.1756,0,8200,cluster9
1.78753,1,3450,cluster12
2.45483,0,8320,cluster5
0.598767,0,23290,cluster15
0.102067,1,380,cluster16
0.072167,0,3370,cluster11
0.123699,1,3380,cluster16
0.133134,1,3370,cluster16
0.123699,1,3380,cluster16
1.50498,1,100,cluster6
0.064867,1,8450,cluster11
0.318863,1,370,cluster6
1.68237,1,9470,cluster4
0.318863,1,370,cluster6
0.331453,1,11460,cluster15
0.123699,1,3380,cluster16
1.78753,1,3450,cluster12
0.709034,0,130,cluster15
0.0418,0,14230,cluster11
0.0418,0,14230,cluster11
2.57128,1,3550,cluster18
1.90617,1,3340,cluster12
0.43255,1,11570,cluster16
1.13128,1,3400,cluster12
0.344263,1,11450,cluster15
1.13128,1,3400,cluster12
2.16962,1,3310,cluster18
2.6527,1,3480,cluster12
0.43255,1,11570,cluster16
0.10937,0,10140,cluster15
0.489217,0,330,cluster7
1.23842,1,310,cluster17
0,1,9290,cluster11
1.60962,1,13110,cluster5
0,1,9290,cluster11
0.485518,1,12430,cluster9
0,1,18220,cluster11
2.5874,1,3510,cluster12
1.05193,1,13280,cluster6
0.060233,1,16130,cluster11
0.395568,1,23500,cluster9
0.060233,1,16130,cluster11
1.05193,1,13280,cluster6
1.32763,1,280,cluster17
0.395568,1,23500,cluster9
0.597613,1,12020,cluster9
2.66963,1,3470,cluster12
0.597613,1,12020,cluster9
2.66963,1,3470,cluster12
0.778949,0,16590,cluster17
0.778949,0,16590,cluster17
0,1,9170,cluster11
0.205401,0,9180,cluster15
0,1,9170,cluster11
2.59702,1,3540,cluster18
0.123283,1,3340,cluster16
2.59702,1,3540,cluster18
0.240597,0,9250,cluster15
0.124134,0,14240,cluster11
0.601399,1,12010,cluster9
0.123283,1,3340,cluster16
1.74672,1,3250,cluster18
1.78317,1,3140,cluster18
2.08895,0,8020,cluster9
1.10449,1,23280,cluster3
2.08895,0,8020,cluster9
2.06857,1,7380,cluster4
0.548117,0,570,cluster7
1.75232,0,7480,cluster9
1.85273,1,13580,cluster19
1.76292,1,3590,cluster9
0,1,5330,cluster11
0.525366,0,17300,cluster6
0.464867,0,430,cluster7
1.3451,1,460,cluster3
1.6146,1,13400,cluster5
0.298735,1,11500,cluster15
1.6146,1,13400,cluster5
2.18322,1,4250,cluster5
1.73577,1,8590,cluster4
0,1,18400,cluster6
0.619816,1,23160,cluster6
1.6146,1,13400,cluster5
1.53635,1,12570,cluster5
0.65375,0,18150,cluster17
0.24582,1,5020,cluster11
0,1,18400,cluster6
0.24582,1,5020,cluster11
1.62888,1,8130,cluster4
0.491134,1,4220,cluster3
1.62888,1,8130,cluster4
1.32975,1,3580,cluster18
0.134983,1,12230,cluster6
1.62737,1,7090,cluster19
1.62737,1,7090,cluster19
1.32975,1,3580,cluster18
1.32975,1,3580,cluster18
0.168767,0,18400,cluster17
0.723617,0,200,cluster7
2.06857,1,7380,cluster4
0.123699,1,3380,cluster16
2.48383,1,510,cluster3
0.123699,1,3380,cluster16
0.123699,1,3380,cluster16
0.29842,1,23190,cluster3
0.29842,1,23190,cluster3
0.712416,0,18140,cluster17
0.111117,0,19320,cluster6
0.111117,0,19320,cluster6
0.128217,1,3360,cluster16
0.441766,0,16450,cluster17
2.89372,0,8380,cluster5
0.770083,0,350,cluster7
2.14182,1,8280,cluster4
0.102067,1,380,cluster16
0.318863,1,370,cluster6
0.318863,1,370,cluster6
0.122449,1,3240,cluster11
2.07488,1,4430,cluster6
0.102067,1,380,cluster16
2.14287,1,4330,cluster19
1.96818,1,3300,cluster12
2.57128,1,3550,cluster18
0.1413,0,18180,cluster17
0.611166,0,70,cluster15
0.102067,1,380,cluster16
2.57128,1,3550,cluster18
3.86497,1,12460,cluster5
0.679651,0,23340,cluster15
0,0,9210,cluster15
0.460349,0,150,cluster15
1.84703,1,3320,cluster12
0.460349,0,150,cluster15
1.84703,1,3320,cluster12
0.705884,1,3000,cluster18
0.123699,1,3380,cluster16
0.205401,0,9180,cluster15
1.41102,1,8020,cluster6
1.94215,1,8380,cluster4
0.0848,0,3360,cluster11
3.86497,1,12460,cluster5
0.36455,1,5270,cluster6
1.41102,1,8020,cluster6
1.64085,1,12450,cluster5
0.0848,0,3360,cluster11
3.86497,1,12460,cluster5
0.836018,0,60,cluster15
0.506884,1,4130,cluster3
0.193266,0,23300,cluster3
1.37017,1,3450,cluster18
1.86012,1,8000,cluster4
0.4268,1,19320,cluster6
0.4268,1,19320,cluster6
1.68738,1,9490,cluster4
1.34113,1,3560,cluster18
0.180383,0,18360,cluster17
0.512117,1,4030,cluster9
0.180383,0,18360,cluster17
0.535117,0,460,cluster7
2.5874,1,3510,cluster12
0.535117,0,460,cluster7
1.13812,1,300,cluster6
1.13812,1,300,cluster6
0.102067,1,380,cluster16
1.13812,1,300,cluster6
0.535117,0,460,cluster7
1.13812,1,300,cluster6
0.535117,0,460,cluster7
1.13812,1,300,cluster6
0,1,3540,cluster11
0,1,3540,cluster11
0.464867,0,430,cluster7
0.277954,1,23130,cluster3
0.128217,1,3360,cluster16
1.78317,1,3140,cluster18
1.78317,1,3140,cluster18
2.64752,1,14370,cluster5
0.762151,0,80,cluster15
1.73885,1,14380,cluster19
0.762151,0,80,cluster15
1.2287,1,1220,cluster9
0.548117,0,570,cluster7
1.18938,1,3390,cluster12
2.7075,1,3520,cluster12
0.128217,1,3360,cluster16
0,0,14180,cluster6
0.548117,0,570,cluster7
3.58395,1,12430,cluster5
0,0,14180,cluster6
0.884701,1,490,cluster3
1.66777,1,8040,cluster4
2.48383,1,510,cluster3
1.66777,1,8040,cluster4
0.460349,0,150,cluster15
1.07012,1,4450,cluster9
0.460349,0,150,cluster15
2.64965,1,3490,cluster12
0.793049,0,470,cluster7
0.793049,0,470,cluster7
1.53235,0,18290,cluster17
0.183034,1,16040,cluster3
0.183034,1,16040,cluster3
0.668399,0,420,cluster7
0.668399,0,420,cluster7
0.1195,1,20200,cluster6
0.350203,1,11430,cluster15
0.346913,1,11490,cluster15
0.297767,0,18170,cluster17
0.346913,1,11490,cluster15
2.56317,1,14410,cluster5
0.709917,0,4450,cluster18
1.53913,0,18320,cluster17
0.177874,1,23210,cluster3
0.709917,0,4450,cluster18
0.177874,1,23210,cluster3
