@relation c1train-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R3

@attribute 'refinedUse ' numeric
@attribute ' dow ' {0,1,2,3,4,5,6}
@attribute Day {0,1}
@attribute ' Time' numeric
@attribute Cluster {cluster13,cluster9,cluster3,cluster5,cluster15,cluster17,cluster4,cluster12,cluster55,cluster11,cluster10,cluster42,cluster19,cluster30,cluster33,cluster36,cluster34,cluster39,cluster54,cluster47,cluster26,cluster25,cluster50,cluster52,cluster28}

@data
0.288558,6,0,11180,cluster11
0.835483,3,1,13400,cluster15
0.9045,3,1,19080,cluster13
0.325314,6,0,11170,cluster11
0.325314,6,0,11170,cluster11
0.325314,6,0,11170,cluster11
0.325314,6,0,11170,cluster11
0.325314,6,0,11170,cluster11
0.325314,6,0,11170,cluster11
0.325314,6,0,11170,cluster11
0.325314,6,0,11170,cluster11
0.325314,6,0,11170,cluster11
0.325314,6,0,11170,cluster11
0.325314,6,0,11170,cluster11
0.325314,6,0,11170,cluster11
0.533701,3,1,19070,cluster13
0.094316,2,1,4100,cluster13
0.315723,6,0,11160,cluster11
0.315723,6,0,11160,cluster11
0.315723,6,0,11160,cluster11
0.315723,6,0,11160,cluster11
0.315723,6,0,11160,cluster11
0.315723,6,0,11160,cluster11
0.315723,6,0,11160,cluster11
0.315723,6,0,11160,cluster11
0.315723,6,0,11160,cluster11
0.315723,6,0,11160,cluster11
0.315723,6,0,11160,cluster11
0.315723,6,0,11160,cluster11
0.113816,3,1,19060,cluster13
0.121518,2,1,4090,cluster13
0,0,1,21510,cluster5
0,0,1,21510,cluster5
0.364437,6,0,11150,cluster11
0.364437,6,0,11150,cluster11
0.364437,6,0,11150,cluster11
0.364437,6,0,11150,cluster11
0.364437,6,0,11150,cluster11
0.364437,6,0,11150,cluster11
0.364437,6,0,11150,cluster11
0.364437,6,0,11150,cluster11
0.364437,6,0,11150,cluster11
0.364437,6,0,11150,cluster11
0.364437,6,0,11150,cluster11
0.364437,6,0,11150,cluster11
0.065017,2,1,20410,cluster15
0.239549,1,1,5440,cluster3
0.239549,1,1,5440,cluster3
0.238599,1,1,5430,cluster3
0.238599,1,1,5430,cluster3
0.235032,1,1,5420,cluster3
0.235032,1,1,5420,cluster3
0.112233,0,0,14310,cluster4
0.112233,0,0,14310,cluster4
0.112233,0,0,14310,cluster4
0.112233,0,0,14310,cluster4
0.235317,1,1,5410,cluster3
0.235317,1,1,5410,cluster3
0.101666,0,0,14300,cluster4
0.101666,0,0,14300,cluster4
0.101666,0,0,14300,cluster4
0.101666,0,0,14300,cluster4
0.6607,4,1,14300,cluster15
1.0626,3,1,15000,cluster15
0.43635,6,0,15390,cluster15
0.097887,0,0,14290,cluster4
0.097887,0,0,14290,cluster4
0.097887,0,0,14290,cluster4
0.097887,0,0,14290,cluster4
0,2,1,5260,cluster13
0.644301,4,1,14290,cluster15
0.521933,6,0,15380,cluster15
0.656867,4,1,14280,cluster15
0.378048,6,0,15370,cluster15
0.332401,5,1,13470,cluster15
0.13903,2,1,390,cluster15
0.316467,5,1,13460,cluster15
0.808453,3,1,12350,cluster15
0.208534,6,0,4420,cluster13
0.324834,5,1,13450,cluster15
0.723783,3,1,12340,cluster15
0.219933,6,0,4410,cluster13
0.724966,5,1,13440,cluster15
0.285633,3,1,5180,cluster13
0,4,1,11120,cluster5
0,4,1,11120,cluster5
0.648101,4,1,20150,cluster13
0,4,1,11110,cluster5
0,4,1,11110,cluster5
0.750067,4,1,20140,cluster13
0.2607,3,1,5160,cluster13
0.612984,4,1,20130,cluster13
0.026183,0,1,17200,cluster5
0.026183,0,1,17200,cluster5
0.683667,1,1,16100,cluster13
0,5,1,19090,cluster4
0,5,1,19090,cluster4
0,5,1,19090,cluster4
0,5,1,19090,cluster4
0.205799,3,1,1020,cluster5
0.205799,3,1,1020,cluster5
0,5,1,19080,cluster4
0,5,1,19080,cluster4
0,5,1,19080,cluster4
0,5,1,19080,cluster4
1.07905,1,1,20590,cluster13
0.254916,3,1,1010,cluster5
0.254916,3,1,1010,cluster5
1.62317,2,1,10040,cluster13
0.03795,5,1,19070,cluster4
0.03795,5,1,19070,cluster4
0.03795,5,1,19070,cluster4
0.03795,5,1,19070,cluster4
1.3408,4,1,4370,cluster3
1.3408,4,1,4370,cluster3
1.10452,1,1,20580,cluster13
1.31427,4,1,4360,cluster3
1.31427,4,1,4360,cluster3
0.640967,3,1,13380,cluster15
1.28918,4,1,4350,cluster3
1.28918,4,1,4350,cluster3
0.619133,3,1,13370,cluster15
0.77635,4,1,4340,cluster3
0.77635,4,1,4340,cluster3
0.504999,4,1,4330,cluster3
0.504999,4,1,4330,cluster3
0.433183,2,1,4080,cluster13
0.592967,3,1,13350,cluster15
0.64192,6,0,11140,cluster9
0.64192,6,0,11140,cluster9
0.64192,6,0,11140,cluster9
0.64192,6,0,11140,cluster9
0.64192,6,0,11140,cluster9
0.64192,6,0,11140,cluster9
0.64192,6,0,11140,cluster9
0.64192,6,0,11140,cluster9
0.64192,6,0,11140,cluster9
0.64192,6,0,11140,cluster9
0.64192,6,0,11140,cluster9
0.324399,3,1,19040,cluster13
0.644767,2,1,4070,cluster13
0.24052,6,0,11130,cluster9
0.24052,6,0,11130,cluster9
0.24052,6,0,11130,cluster9
0.24052,6,0,11130,cluster9
0.24052,6,0,11130,cluster9
0.24052,6,0,11130,cluster9
0.24052,6,0,11130,cluster9
0.24052,6,0,11130,cluster9
0.24052,6,0,11130,cluster9
0.24052,6,0,11130,cluster9
0.24052,6,0,11130,cluster9
0.636168,2,1,4060,cluster13
0.261421,6,0,11120,cluster9
0.261421,6,0,11120,cluster9
0.261421,6,0,11120,cluster9
0.261421,6,0,11120,cluster9
0.261421,6,0,11120,cluster9
0.261421,6,0,11120,cluster9
0.261421,6,0,11120,cluster9
0.261421,6,0,11120,cluster9
0.261421,6,0,11120,cluster9
0.261421,6,0,11120,cluster9
0.261421,6,0,11120,cluster9
1.03797,3,1,14590,cluster15
0.098916,0,0,14280,cluster4
0.098916,0,0,14280,cluster4
0.098916,0,0,14280,cluster4
0.098916,0,0,14280,cluster4
0.705466,3,1,14580,cluster15
0.117469,0,0,14270,cluster4
0.117469,0,0,14270,cluster4
0.117469,0,0,14270,cluster4
0.117469,0,0,14270,cluster4
0.706017,3,1,14570,cluster15
0.150366,6,0,0,cluster4
0.150366,6,0,0,cluster4
0.150366,6,0,0,cluster4
0.150366,6,0,0,cluster4
0.092833,0,0,14260,cluster4
0.092833,0,0,14260,cluster4
0.092833,0,0,14260,cluster4
0.092833,0,0,14260,cluster4
0.706533,3,1,14560,cluster15
0.659216,4,1,14270,cluster15
0.063067,6,0,23590,cluster4
0.063067,6,0,23590,cluster4
0.063067,6,0,23590,cluster4
0.063067,6,0,23590,cluster4
0.431016,6,0,15360,cluster15
0.147951,0,0,14250,cluster4
0.147951,0,0,14250,cluster4
0.147951,0,0,14250,cluster4
0.147951,0,0,14250,cluster4
0.096968,2,1,5230,cluster13
0.224947,2,1,380,cluster15
0.657716,4,1,14260,cluster15
1.15895,5,0,2300,cluster55
1.15895,5,0,2300,cluster55
1.15895,5,0,2300,cluster55
1.15895,5,0,2300,cluster55
1.15895,5,0,2300,cluster55
1.15895,5,0,2300,cluster55
1.15895,5,0,2300,cluster55
1.15895,5,0,2300,cluster55
1.15895,5,0,2300,cluster55
1.15895,5,0,2300,cluster55
1.15895,5,0,2300,cluster55
1.15895,5,0,2300,cluster55
0.548284,0,0,1200,cluster15
0.382182,6,0,15350,cluster15
0.721767,3,1,12330,cluster15
0.18347,2,1,370,cluster15
0.746517,5,1,13430,cluster15
0.737817,3,1,12320,cluster15
0.726804,3,1,12310,cluster15
0.721699,5,1,13410,cluster15
0.47392,6,0,10510,cluster9
0.47392,6,0,10510,cluster9
0.47392,6,0,10510,cluster9
0.47392,6,0,10510,cluster9
0.47392,6,0,10510,cluster9
0.47392,6,0,10510,cluster9
0.47392,6,0,10510,cluster9
0.47392,6,0,10510,cluster9
0.47392,6,0,10510,cluster9
0.47392,6,0,10510,cluster9
0.47392,6,0,10510,cluster9
0.483556,6,0,10500,cluster9
0.483556,6,0,10500,cluster9
0.483556,6,0,10500,cluster9
0.483556,6,0,10500,cluster9
0.483556,6,0,10500,cluster9
0.483556,6,0,10500,cluster9
0.483556,6,0,10500,cluster9
0.483556,6,0,10500,cluster9
0.483556,6,0,10500,cluster9
0.483556,6,0,10500,cluster9
0.483556,6,0,10500,cluster9
0.452277,6,0,10490,cluster9
0.452277,6,0,10490,cluster9
0.452277,6,0,10490,cluster9
0.452277,6,0,10490,cluster9
0.452277,6,0,10490,cluster9
0.452277,6,0,10490,cluster9
0.452277,6,0,10490,cluster9
0.452277,6,0,10490,cluster9
0.452277,6,0,10490,cluster9
0.452277,6,0,10490,cluster9
0.452277,6,0,10490,cluster9
0.33218,6,0,10480,cluster11
0.33218,6,0,10480,cluster11
0.33218,6,0,10480,cluster11
0.33218,6,0,10480,cluster11
0.33218,6,0,10480,cluster11
0.33218,6,0,10480,cluster11
0.33218,6,0,10480,cluster11
0.33218,6,0,10480,cluster11
0.33218,6,0,10480,cluster11
0.33218,6,0,10480,cluster11
0.33218,6,0,10480,cluster11
0.33218,6,0,10480,cluster11
0.167434,3,1,5150,cluster15
0.384149,4,1,20120,cluster13
0.025017,0,1,17190,cluster5
0.025017,0,1,17190,cluster5
0.663734,1,1,16090,cluster13
0.142767,3,1,5140,cluster15
0.38035,4,1,20110,cluster13
0.026784,0,1,17180,cluster5
0.026784,0,1,17180,cluster5
0.6376,1,1,16080,cluster13
0.000733,3,1,5130,cluster15
0.023901,0,1,17170,cluster5
0.023901,0,1,17170,cluster5
1.62353,2,1,10030,cluster13
0.042732,5,1,19060,cluster4
0.042732,5,1,19060,cluster4
0.042732,5,1,19060,cluster4
0.042732,5,1,19060,cluster4
1.07578,1,1,20570,cluster13
1.61032,2,1,10020,cluster13
0.038817,5,1,19050,cluster4
0.038817,5,1,19050,cluster4
0.038817,5,1,19050,cluster4
0.038817,5,1,19050,cluster4
1.08372,1,1,20560,cluster13
0.31365,5,0,7090,cluster15
0.510683,4,1,4320,cluster3
0.510683,4,1,4320,cluster3
0.9625,0,0,5590,cluster13
0.63135,3,1,13340,cluster15
1.10082,4,1,4310,cluster3
1.10082,4,1,4310,cluster3
0.661918,3,1,13330,cluster15
0.608867,6,0,10400,cluster15
0.64905,3,1,13320,cluster15
2.38333,1,1,9300,cluster17
2.38333,1,1,9300,cluster17
2.38333,1,1,9300,cluster17
2.38333,1,1,9300,cluster17
0.669734,4,1,22120,cluster15
0.380367,6,0,10390,cluster15
0.803467,2,1,4050,cluster13
2.0038,3,1,7150,cluster17
2.0038,3,1,7150,cluster17
2.0038,3,1,7150,cluster17
2.0038,3,1,7150,cluster17
0.473417,3,1,13310,cluster15
0.470066,3,1,19010,cluster13
1.19647,2,1,16180,cluster15
2.3675,1,1,9290,cluster17
2.3675,1,1,9290,cluster17
2.3675,1,1,9290,cluster17
2.3675,1,1,9290,cluster17
0.672834,4,1,22110,cluster15
2.14457,3,1,7140,cluster17
2.14457,3,1,7140,cluster17
2.14457,3,1,7140,cluster17
2.14457,3,1,7140,cluster17
0.446983,5,0,1100,cluster12
0.446983,5,0,1100,cluster12
0.446983,5,0,1100,cluster12
0.446983,5,0,1100,cluster12
1.18362,2,1,16170,cluster15
2.24922,3,1,7130,cluster17
2.24922,3,1,7130,cluster17
2.24922,3,1,7130,cluster17
2.24922,3,1,7130,cluster17
0.978833,2,1,16160,cluster15
0.28095,5,0,1090,cluster12
0.28095,5,0,1090,cluster12
0.28095,5,0,1090,cluster12
0.28095,5,0,1090,cluster12
2.22528,3,1,7120,cluster17
2.22528,3,1,7120,cluster17
2.22528,3,1,7120,cluster17
2.22528,3,1,7120,cluster17
0.6146,0,0,23590,cluster13
0.811351,2,1,16150,cluster15
0.69535,3,1,14550,cluster15
1.07427,2,1,4010,cluster13
0.06735,6,0,23580,cluster4
0.06735,6,0,23580,cluster4
0.06735,6,0,23580,cluster4
0.06735,6,0,23580,cluster4
0.146703,0,0,14240,cluster4
0.146703,0,0,14240,cluster4
0.146703,0,0,14240,cluster4
0.146703,0,0,14240,cluster4
0.69925,3,1,14540,cluster15
0.1144,6,0,23570,cluster4
0.1144,6,0,23570,cluster4
0.1144,6,0,23570,cluster4
0.1144,6,0,23570,cluster4
0.146507,0,0,14230,cluster4
0.146507,0,0,14230,cluster4
0.146507,0,0,14230,cluster4
0.146507,0,0,14230,cluster4
0.705368,3,1,14530,cluster15
0.1332,6,0,23560,cluster4
0.1332,6,0,23560,cluster4
0.1332,6,0,23560,cluster4
0.1332,6,0,23560,cluster4
0.668117,4,1,14250,cluster15
0.147907,0,0,14220,cluster4
0.147907,0,0,14220,cluster4
0.147907,0,0,14220,cluster4
0.147907,0,0,14220,cluster4
1.18033,5,0,2290,cluster55
1.18033,5,0,2290,cluster55
1.18033,5,0,2290,cluster55
1.18033,5,0,2290,cluster55
1.18033,5,0,2290,cluster55
1.18033,5,0,2290,cluster55
1.18033,5,0,2290,cluster55
1.18033,5,0,2290,cluster55
1.18033,5,0,2290,cluster55
1.18033,5,0,2290,cluster55
1.18033,5,0,2290,cluster55
1.18033,5,0,2290,cluster55
0.556133,0,0,1190,cluster15
0.374134,6,0,15340,cluster15
0.120283,2,1,5210,cluster13
0.133384,2,1,360,cluster15
0.642433,4,1,14240,cluster15
1.03173,5,0,2280,cluster55
1.03173,5,0,2280,cluster55
1.03173,5,0,2280,cluster55
1.03173,5,0,2280,cluster55
1.03173,5,0,2280,cluster55
1.03173,5,0,2280,cluster55
1.03173,5,0,2280,cluster55
1.03173,5,0,2280,cluster55
1.03173,5,0,2280,cluster55
1.03173,5,0,2280,cluster55
1.03173,5,0,2280,cluster55
1.03173,5,0,2280,cluster55
0.530417,0,0,1180,cluster15
0.35801,6,0,10470,cluster11
0.35801,6,0,10470,cluster11
0.35801,6,0,10470,cluster11
0.35801,6,0,10470,cluster11
0.35801,6,0,10470,cluster11
0.35801,6,0,10470,cluster11
0.35801,6,0,10470,cluster11
0.35801,6,0,10470,cluster11
0.35801,6,0,10470,cluster11
0.35801,6,0,10470,cluster11
0.35801,6,0,10470,cluster11
0.35801,6,0,10470,cluster11
0.380766,6,0,15330,cluster15
0.354623,6,0,10460,cluster11
0.354623,6,0,10460,cluster11
0.354623,6,0,10460,cluster11
0.354623,6,0,10460,cluster11
0.354623,6,0,10460,cluster11
0.354623,6,0,10460,cluster11
0.354623,6,0,10460,cluster11
0.354623,6,0,10460,cluster11
0.354623,6,0,10460,cluster11
0.354623,6,0,10460,cluster11
0.354623,6,0,10460,cluster11
0.354623,6,0,10460,cluster11
0.32262,6,0,10450,cluster11
0.32262,6,0,10450,cluster11
0.32262,6,0,10450,cluster11
0.32262,6,0,10450,cluster11
0.32262,6,0,10450,cluster11
0.32262,6,0,10450,cluster11
0.32262,6,0,10450,cluster11
0.32262,6,0,10450,cluster11
0.32262,6,0,10450,cluster11
0.32262,6,0,10450,cluster11
0.32262,6,0,10450,cluster11
0.32262,6,0,10450,cluster11
0.338957,6,0,10440,cluster11
0.338957,6,0,10440,cluster11
0.338957,6,0,10440,cluster11
0.338957,6,0,10440,cluster11
0.338957,6,0,10440,cluster11
0.338957,6,0,10440,cluster11
0.338957,6,0,10440,cluster11
0.338957,6,0,10440,cluster11
0.338957,6,0,10440,cluster11
0.338957,6,0,10440,cluster11
0.338957,6,0,10440,cluster11
0.338957,6,0,10440,cluster11
0.368713,6,0,10430,cluster11
0.368713,6,0,10430,cluster11
0.368713,6,0,10430,cluster11
0.368713,6,0,10430,cluster11
0.368713,6,0,10430,cluster11
0.368713,6,0,10430,cluster11
0.368713,6,0,10430,cluster11
0.368713,6,0,10430,cluster11
0.368713,6,0,10430,cluster11
0.368713,6,0,10430,cluster11
0.368713,6,0,10430,cluster11
0.368713,6,0,10430,cluster11
0.337033,6,0,10420,cluster11
0.337033,6,0,10420,cluster11
0.337033,6,0,10420,cluster11
0.337033,6,0,10420,cluster11
0.337033,6,0,10420,cluster11
0.337033,6,0,10420,cluster11
0.337033,6,0,10420,cluster11
0.337033,6,0,10420,cluster11
0.337033,6,0,10420,cluster11
0.337033,6,0,10420,cluster11
0.337033,6,0,10420,cluster11
0.337033,6,0,10420,cluster11
0.06453,2,1,3490,cluster13
0.074117,2,1,3480,cluster13
0.03157,4,1,21510,cluster3
0.03157,4,1,21510,cluster3
0.048947,2,1,3470,cluster13
0.258301,1,1,16070,cluster15
0,6,0,2200,cluster12
0,6,0,2200,cluster12
0,6,0,2200,cluster12
0,6,0,2200,cluster12
0,3,1,5120,cluster15
0.354984,1,1,1100,cluster5
0.354984,1,1,1100,cluster5
0.031216,0,1,17160,cluster5
0.031216,0,1,17160,cluster5
0.244752,1,1,16060,cluster15
0,6,0,2190,cluster12
0,6,0,2190,cluster12
0,6,0,2190,cluster12
0,6,0,2190,cluster12
0,3,1,5110,cluster15
0.546483,1,1,1090,cluster5
0.546483,1,1,1090,cluster5
0.046504,6,0,21310,cluster3
0.046504,6,0,21310,cluster3
0.092801,0,1,17150,cluster5
0.092801,0,1,17150,cluster5
0.512783,1,1,11170,cluster9
0.512783,1,1,11170,cluster9
0.512783,1,1,11170,cluster9
0.512783,1,1,11170,cluster9
0.512783,1,1,11170,cluster9
0.512783,1,1,11170,cluster9
0.512783,1,1,11170,cluster9
0.512783,1,1,11170,cluster9
0.512783,1,1,11170,cluster9
0.512783,1,1,11170,cluster9
0.512783,1,1,11170,cluster9
0.049806,6,0,21300,cluster3
0.049806,6,0,21300,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
0,5,1,21220,cluster3
