@relation 1train-c-weka.filters.unsupervised.attribute.Remove-R6-7

@attribute refinedUse numeric
@attribute ' dow' {0,1,2,3,4,5,6}
@attribute ' phase' {0,1,2,3}
@attribute ' dType' {0,1}
@attribute ' Time' numeric
@attribute ' Cluster' {cluster8,cluster13,cluster7,cluster11,cluster6,cluster4,cluster1,cluster19,cluster10,cluster0,cluster16,cluster2,cluster3,cluster5,cluster15,cluster17,cluster18,cluster9,cluster14,cluster12}

@data
0.676383,6,1,0,1180,cluster16
0.09382,3,1,1,550,cluster3
1.1617,5,2,0,6210,cluster16
1.38027,2,1,1,2570,cluster14
1.38027,2,1,1,2570,cluster14
2.19028,3,3,1,7270,cluster19
1.97987,1,0,1,23280,cluster15
1.97987,1,0,1,23280,cluster15
0,4,3,1,9530,cluster11
1.65993,4,2,1,6150,cluster4
1.40418,4,2,1,4500,cluster14
1.40418,4,2,1,4500,cluster14
0.676383,6,1,0,1180,cluster16
0.923216,2,0,1,15040,cluster8
2.20295,3,3,1,7280,cluster19
1.38027,2,1,1,2570,cluster14
1.38027,2,1,1,2570,cluster14
1.32012,5,1,0,2030,cluster3
1.97987,1,0,1,23280,cluster15
1.97987,1,0,1,23280,cluster15
0.09382,3,1,1,550,cluster3
1.1617,5,2,0,6210,cluster16
1.40418,4,2,1,4500,cluster14
1.40418,4,2,1,4500,cluster14
1.10788,3,1,1,200,cluster2
1.10788,3,1,1,200,cluster2
0.667834,5,3,0,12120,cluster9
0.667834,5,3,0,12120,cluster9
1.40418,4,2,1,4500,cluster14
1.40418,4,2,1,4500,cluster14
2.19028,3,3,1,7270,cluster19
0.676383,6,1,0,1180,cluster16
0.558153,4,1,1,330,cluster7
0.558153,4,1,1,330,cluster7
1.02848,1,0,1,16320,cluster17
1.40418,4,2,1,4500,cluster14
1.40418,4,2,1,4500,cluster14
1.97987,1,0,1,23280,cluster15
1.97987,1,0,1,23280,cluster15
0.09382,3,1,1,550,cluster3
1.71562,3,2,1,6510,cluster5
1.40418,4,2,1,4500,cluster14
1.40418,4,2,1,4500,cluster14
1.32012,5,1,0,2030,cluster3
1.82363,3,2,1,6430,cluster5
1.40418,4,2,1,4500,cluster14
1.40418,4,2,1,4500,cluster14
2.19028,3,3,1,7270,cluster19
0.667834,5,3,0,12120,cluster9
0.667834,5,3,0,12120,cluster9
0.243042,4,1,1,60,cluster11
1.02848,1,0,1,16320,cluster17
1.06865,5,3,0,12230,cluster9
1.06865,5,3,0,12230,cluster9
1.06865,5,3,0,12230,cluster9
1.06865,5,3,0,12230,cluster9
1.06865,5,3,0,12230,cluster9
1.06865,5,3,0,12230,cluster9
1.06865,5,3,0,12230,cluster9
1.06865,5,3,0,12230,cluster9
1.08203,5,1,0,2240,cluster3
1.06865,5,3,0,12230,cluster9
1.06865,5,3,0,12230,cluster9
1.18737,3,1,1,2030,cluster5
1.00788,5,3,0,12150,cluster9
1.00788,5,3,0,12150,cluster9
0.967435,0,0,1,16340,cluster17
1.00788,5,3,0,12150,cluster9
1.00788,5,3,0,12150,cluster9
0.97395,2,2,1,4030,cluster18
0.947433,2,2,1,4040,cluster18
1.00788,5,3,0,12150,cluster9
1.00788,5,3,0,12150,cluster9
1.60727,4,2,1,6060,cluster4
0.967435,0,0,1,16340,cluster17
2.20515,3,2,1,6140,cluster19
1.08203,5,1,0,2240,cluster3
0.947433,2,2,1,4040,cluster18
3.00602,1,0,1,23590,cluster15
3.00602,1,0,1,23590,cluster15
1.18737,3,1,1,2030,cluster5
0.406433,1,0,1,23570,cluster15
0.406433,1,0,1,23570,cluster15
0.235883,0,2,0,5160,cluster11
0.97395,2,2,1,4030,cluster18
0.406433,1,0,1,23570,cluster15
0.406433,1,0,1,23570,cluster15
1.16857,3,1,1,1420,cluster5
1.60727,4,2,1,6060,cluster4
0,0,0,1,21440,cluster11
1.44575,3,1,1,1160,cluster5
0.406433,1,0,1,23570,cluster15
0.406433,1,0,1,23570,cluster15
0.97395,2,2,1,4030,cluster18
0.374436,3,1,1,1190,cluster3
0.895983,5,3,1,11220,cluster8
1.11197,3,1,1,2190,cluster19
1.16857,3,1,1,1420,cluster5
1.04583,5,3,0,12270,cluster9
1.04583,5,3,0,12270,cluster9
0.462616,6,3,0,10580,cluster7
0.462616,6,3,0,10580,cluster7
0.374436,3,1,1,1190,cluster3
1.25823,3,1,1,530,cluster3
1.1617,5,2,0,6210,cluster16
1.62688,2,3,1,9480,cluster4
1.16857,3,1,1,1420,cluster5
2.20295,3,3,1,7280,cluster19
1.0894,2,2,1,4020,cluster18
0.374436,3,1,1,1190,cluster3
1.04583,5,3,0,12270,cluster9
1.04583,5,3,0,12270,cluster9
0.371667,4,0,1,20100,cluster8
0.525696,6,3,0,10550,cluster7
0.525696,6,3,0,10550,cluster7
0,0,0,0,19280,cluster11
1.16857,3,1,1,1420,cluster5
1.25823,3,1,1,530,cluster3
0.45262,4,1,1,380,cluster7
0.45262,4,1,1,380,cluster7
1.0894,2,2,1,4020,cluster18
0.97395,2,2,1,4030,cluster18
0.374436,3,1,1,1190,cluster3
0.552898,3,3,1,10260,cluster11
1.1617,5,2,0,6210,cluster16
1.34873,2,1,1,1500,cluster14
1.34873,2,1,1,1500,cluster14
1.11197,3,1,1,2190,cluster19
1.50985,2,1,1,2130,cluster14
1.50985,2,1,1,2130,cluster14
1.04583,5,3,0,12270,cluster9
1.04583,5,3,0,12270,cluster9
1.14699,3,1,1,2180,cluster19
0.462616,6,3,0,10580,cluster7
0.462616,6,3,0,10580,cluster7
1.25823,3,1,1,530,cluster3
2.20295,3,3,1,7280,cluster19
1.0894,2,2,1,4020,cluster18
1.50985,2,1,1,2130,cluster14
1.50985,2,1,1,2130,cluster14
1.82747,2,3,1,10150,cluster4
1.32012,5,1,0,2030,cluster3
1.34873,2,1,1,1500,cluster14
1.34873,2,1,1,1500,cluster14
0.45262,4,1,1,380,cluster7
0.45262,4,1,1,380,cluster7
1.14699,3,1,1,2180,cluster19
1.50985,2,1,1,2130,cluster14
1.50985,2,1,1,2130,cluster14
1.1617,5,2,0,6210,cluster16
1.34873,2,1,1,1500,cluster14
1.34873,2,1,1,1500,cluster14
0,5,0,1,18480,cluster11
0.393049,5,3,0,11540,cluster2
0.393049,5,3,0,11540,cluster2
0,6,0,0,20470,cluster11
0.676383,6,1,0,1180,cluster16
1.50985,2,1,1,2130,cluster14
1.50985,2,1,1,2130,cluster14
0.068853,1,2,1,4160,cluster8
0.800367,6,1,0,60,cluster2
0.800367,6,1,0,60,cluster2
1.34873,2,1,1,1500,cluster14
1.34873,2,1,1,1500,cluster14
0.701102,6,1,0,2330,cluster2
0.701102,6,1,0,2330,cluster2
1.71562,3,2,1,6510,cluster5
0.56037,1,3,1,11120,cluster7
0.56037,1,3,1,11120,cluster7
1.50985,2,1,1,2130,cluster14
1.50985,2,1,1,2130,cluster14
1.22422,3,1,1,2100,cluster19
0.800367,6,1,0,60,cluster2
0.800367,6,1,0,60,cluster2
1.82363,3,2,1,6430,cluster5
0.56037,1,3,1,11120,cluster7
0.56037,1,3,1,11120,cluster7
0.393049,5,3,0,11540,cluster2
0.393049,5,3,0,11540,cluster2
0.664773,1,3,1,10580,cluster7
0.664773,1,3,1,10580,cluster7
0.650883,1,1,1,280,cluster15
0.650883,1,1,1,280,cluster15
0.800367,6,1,0,60,cluster2
0.800367,6,1,0,60,cluster2
0.947433,2,2,1,4040,cluster18
1.71562,3,2,1,6510,cluster5
0.56037,1,3,1,11120,cluster7
0.56037,1,3,1,11120,cluster7
0.694213,3,3,1,10140,cluster11
1.22422,3,1,1,2100,cluster19
0.664773,1,3,1,10580,cluster7
0.664773,1,3,1,10580,cluster7
1.82363,3,2,1,6430,cluster5
0.947433,2,2,1,4040,cluster18
1.10848,3,0,1,15480,cluster8
0.947433,2,2,1,4040,cluster18
0.650883,1,1,1,280,cluster15
0.650883,1,1,1,280,cluster15
0.65303,1,3,1,11080,cluster7
0.65303,1,3,1,11080,cluster7
0.650883,1,1,1,280,cluster15
0.650883,1,1,1,280,cluster15
0.083083,6,0,0,20000,cluster8
1.16973,1,1,1,70,cluster15
1.16973,1,1,1,70,cluster15
1.89752,3,3,1,7190,cluster19
0.911817,5,3,0,12100,cluster9
0.911817,5,3,0,12100,cluster9
1.08537,3,0,1,23440,cluster8
0.19865,3,2,1,6020,cluster8
0.5754,6,1,0,1170,cluster2
0.5754,6,1,0,1170,cluster2
0.97395,2,2,1,4030,cluster18
2.07773,3,2,1,6280,cluster5
1.16857,3,1,1,1420,cluster5
1.89752,3,3,1,7190,cluster19
0.398133,5,3,0,11530,cluster2
0.398133,5,3,0,11530,cluster2
0.5754,6,1,0,1170,cluster2
0.5754,6,1,0,1170,cluster2
1.44575,3,1,1,1160,cluster5
1.09005,3,1,1,2200,cluster14
1.09005,3,1,1,2200,cluster14
0.911817,5,3,0,12100,cluster9
0.911817,5,3,0,12100,cluster9
0.5754,6,1,0,1170,cluster2
0.5754,6,1,0,1170,cluster2
0.374436,3,1,1,1190,cluster3
0.6353,6,1,0,1200,cluster16
0.947433,2,2,1,4040,cluster18
1.16857,3,1,1,1420,cluster5
0.415416,1,0,1,23550,cluster15
0.415416,1,0,1,23550,cluster15
1.16973,1,1,1,70,cluster15
1.16973,1,1,1,70,cluster15
1.44575,3,1,1,1160,cluster5
0.911817,5,3,0,12100,cluster9
0.911817,5,3,0,12100,cluster9
0.374436,3,1,1,1190,cluster3
2.07773,3,2,1,6280,cluster5
1.16857,3,1,1,1420,cluster5
1.65993,4,2,1,6150,cluster4
0,5,0,1,19570,cluster11
2.20295,3,3,1,7280,cluster19
1.09005,3,1,1,2200,cluster14
1.09005,3,1,1,2200,cluster14
0.374436,3,1,1,1190,cluster3
1.1617,5,2,0,6210,cluster16
1.07477,1,0,1,23540,cluster8
1.16857,3,1,1,1420,cluster5
0.558153,4,1,1,330,cluster7
0.558153,4,1,1,330,cluster7
0.676383,6,1,0,1180,cluster16
0.09382,3,1,1,550,cluster3
2.20295,3,3,1,7280,cluster19
1.50338,2,1,1,2140,cluster14
1.50338,2,1,1,2140,cluster14
1.97987,1,0,1,23280,cluster15
1.97987,1,0,1,23280,cluster15
1.87152,3,3,1,7210,cluster19
0.021321,4,2,1,6020,cluster11
2.20295,3,3,1,7280,cluster19
1.52688,2,3,1,9450,cluster4
0.676383,6,1,0,1180,cluster16
0.558153,4,1,1,330,cluster7
0.558153,4,1,1,330,cluster7
0.535163,2,1,1,110,cluster8
1.50985,2,1,1,2130,cluster14
1.50985,2,1,1,2130,cluster14
0.254834,1,1,1,190,cluster15
0.254834,1,1,1,190,cluster15
1.97987,1,0,1,23280,cluster15
1.97987,1,0,1,23280,cluster15
0.09382,3,1,1,550,cluster3
1.52688,2,3,1,9450,cluster4
1.87152,3,3,1,7210,cluster19
2.20295,3,3,1,7280,cluster19
0.667834,5,3,0,12120,cluster9
0.667834,5,3,0,12120,cluster9
1.50985,2,1,1,2130,cluster14
1.50985,2,1,1,2130,cluster14
0.254834,1,1,1,190,cluster15
0.254834,1,1,1,190,cluster15
0.676383,6,1,0,1180,cluster16
0.558153,4,1,1,330,cluster7
0.558153,4,1,1,330,cluster7
1.02848,1,0,1,16320,cluster17
1.52688,2,3,1,9450,cluster4
1.36665,2,3,1,9440,cluster8
1.97987,1,0,1,23280,cluster15
1.97987,1,0,1,23280,cluster15
0.09382,3,1,1,550,cluster3
1.50985,2,1,1,2130,cluster14
1.50985,2,1,1,2130,cluster14
0.254834,1,1,1,190,cluster15
0.254834,1,1,1,190,cluster15
0.653284,6,1,0,1040,cluster7
0.653284,6,1,0,1040,cluster7
1.52688,2,3,1,9450,cluster4
1.50985,2,1,1,2130,cluster14
1.50985,2,1,1,2130,cluster14
0.64615,4,3,1,10450,cluster2
0.64615,4,3,1,10450,cluster2
0.667834,5,3,0,12120,cluster9
0.667834,5,3,0,12120,cluster9
0.254834,1,1,1,190,cluster15
0.254834,1,1,1,190,cluster15
1.23808,2,0,1,15460,cluster8
0.667834,5,3,0,12120,cluster9
0.667834,5,3,0,12120,cluster9
1.00788,5,3,0,12150,cluster9
1.00788,5,3,0,12150,cluster9
2.20515,3,2,1,6140,cluster19
3.00602,1,0,1,23590,cluster15
3.00602,1,0,1,23590,cluster15
1.00788,5,3,0,12150,cluster9
1.00788,5,3,0,12150,cluster9
1.08203,5,1,0,2240,cluster3
1.18737,3,1,1,2030,cluster5
0.97395,2,2,1,4030,cluster18
2.20515,3,2,1,6140,cluster19
1.60727,4,2,1,6060,cluster4
1.41757,4,2,1,4570,cluster14
1.41757,4,2,1,4570,cluster14
3.00602,1,0,1,23590,cluster15
3.00602,1,0,1,23590,cluster15
1.08203,5,1,0,2240,cluster3
0.406433,1,0,1,23570,cluster15
0.406433,1,0,1,23570,cluster15
1.00788,5,3,0,12150,cluster9
1.00788,5,3,0,12150,cluster9
1.18737,3,1,1,2030,cluster5
1.41757,4,2,1,4570,cluster14
1.41757,4,2,1,4570,cluster14
1.08203,5,1,0,2240,cluster3
1.1807,3,1,1,1570,cluster5
1.18737,3,1,1,2030,cluster5
1.41757,4,2,1,4570,cluster14
1.41757,4,2,1,4570,cluster14
1.16857,3,1,1,1420,cluster5
1.62345,3,0,1,15090,cluster8
1.16562,6,3,0,10460,cluster2
1.16562,6,3,0,10460,cluster2
1.62688,2,3,1,9480,cluster4
1.1807,3,1,1,1570,cluster5
1.16857,3,1,1,1420,cluster5
1.0894,2,2,1,4020,cluster18
1.16562,6,3,0,10460,cluster2
1.16562,6,3,0,10460,cluster2
1.74618,0,3,0,10120,cluster8
0,0,0,0,19280,cluster11
1.16562,6,3,0,10460,cluster2
1.16562,6,3,0,10460,cluster2
1.04583,5,3,0,12270,cluster9
1.04583,5,3,0,12270,cluster9
1.11197,3,1,1,2190,cluster19
1.25823,3,1,1,530,cluster3
1.63222,4,2,1,6140,cluster4
0.462616,6,3,0,10580,cluster7
0.462616,6,3,0,10580,cluster7
0.328949,0,2,0,4500,cluster11
1.82747,2,3,1,10150,cluster4
2.20295,3,3,1,7280,cluster19
1.62688,2,3,1,9480,cluster4
0.916485,5,3,0,12090,cluster9
0.916485,5,3,0,12090,cluster9
2.17093,3,3,1,7190,cluster4
1.32012,5,1,0,2030,cluster3
0.676383,6,1,0,1180,cluster16
1.0894,2,2,1,4020,cluster18
0.916485,5,3,0,12090,cluster9
0.916485,5,3,0,12090,cluster9
1.25823,3,1,1,530,cluster3
0.45262,4,1,1,380,cluster7
0.45262,4,1,1,380,cluster7
1.97987,1,0,1,23280,cluster15
1.97987,1,0,1,23280,cluster15
1.11197,3,1,1,2190,cluster19
0.734733,6,1,0,50,cluster8
0.701102,6,1,0,2330,cluster2
0.701102,6,1,0,2330,cluster2
1.82747,2,3,1,10150,cluster4
1.1617,5,2,0,6210,cluster16
0.676383,6,1,0,1180,cluster16
1.51398,2,1,1,2120,cluster14
1.51398,2,1,1,2120,cluster14
2.17093,3,3,1,7190,cluster4
1.63222,4,2,1,6140,cluster4
1.97987,1,0,1,23280,cluster15
1.97987,1,0,1,23280,cluster15
1.62688,2,3,1,9480,cluster4
0.701102,6,1,0,2330,cluster2
0.701102,6,1,0,2330,cluster2
1.25823,3,1,1,530,cluster3
2.19028,3,3,1,7270,cluster19
0.676383,6,1,0,1180,cluster16
0.701102,6,1,0,2330,cluster2
0.701102,6,1,0,2330,cluster2
1.82747,2,3,1,10150,cluster4
0.098199,0,0,1,23100,cluster11
1.97987,1,0,1,23280,cluster15
1.97987,1,0,1,23280,cluster15
0.701102,6,1,0,2330,cluster2
0.701102,6,1,0,2330,cluster2
1.32012,5,1,0,2030,cluster3
0.653284,6,1,0,1040,cluster7
0.653284,6,1,0,1040,cluster7
0.701102,6,1,0,2330,cluster2
0.701102,6,1,0,2330,cluster2
1.1617,5,2,0,6210,cluster16
0.676383,6,1,0,1180,cluster16
0.250233,6,0,0,19030,cluster17
0.56037,1,3,1,11120,cluster7
0.56037,1,3,1,11120,cluster7
1.07427,2,2,1,4010,cluster18
0.664773,1,3,1,10580,cluster7
0.664773,1,3,1,10580,cluster7
0.676383,6,1,0,1180,cluster16
1.14298,3,1,1,2140,cluster19
1.71562,3,2,1,6510,cluster5
0.33737,2,1,1,440,cluster8
1.07427,2,2,1,4010,cluster18
1.22422,3,1,1,2100,cluster19
0.56037,1,3,1,11120,cluster7
0.56037,1,3,1,11120,cluster7
1.82363,3,2,1,6430,cluster5
0.664773,1,3,1,10580,cluster7
0.664773,1,3,1,10580,cluster7
0.24549,0,0,0,16010,cluster11
0.65303,1,3,1,11080,cluster7
0.65303,1,3,1,11080,cluster7
0.052337,5,0,1,20430,cluster11
0.650883,1,1,1,280,cluster15
0.650883,1,1,1,280,cluster15
1.71562,3,2,1,6510,cluster5
0.158751,6,1,0,2550,cluster11
0.65303,1,3,1,11080,cluster7
0.65303,1,3,1,11080,cluster7
1.22422,3,1,1,2100,cluster19
1.01217,1,0,1,16310,cluster17
1.82363,3,2,1,6430,cluster5
0.66475,4,0,1,14320,cluster3
1.01217,1,0,1,16310,cluster17
2.04917,1,0,1,23300,cluster15
2.04917,1,0,1,23300,cluster15
1.01217,1,0,1,16310,cluster17
2.04917,1,0,1,23300,cluster15
2.04917,1,0,1,23300,cluster15
1.01217,1,0,1,16310,cluster17
0.5754,6,1,0,1170,cluster2
0.5754,6,1,0,1170,cluster2
0.947433,2,2,1,4040,cluster18
0.5754,6,1,0,1170,cluster2
0.5754,6,1,0,1170,cluster2
0.6353,6,1,0,1200,cluster16
1.16973,1,1,1,70,cluster15
1.16973,1,1,1,70,cluster15
0.947433,2,2,1,4040,cluster18
0.415416,1,0,1,23550,cluster15
0.415416,1,0,1,23550,cluster15
0.346851,4,1,1,1390,cluster11
0.5754,6,1,0,1170,cluster2
0.5754,6,1,0,1170,cluster2
0.947433,2,2,1,4040,cluster18
0.374436,3,1,1,1190,cluster3
2.07773,3,2,1,6280,cluster5
1.16973,1,1,1,70,cluster15
1.16973,1,1,1,70,cluster15
0.103883,3,3,1,9110,cluster11
1.16857,3,1,1,1420,cluster5
0.487899,0,3,0,10430,cluster8
0.063183,5,0,1,23060,cluster11
0,5,0,1,19570,cluster11
1.09005,3,1,1,2200,cluster14
1.09005,3,1,1,2200,cluster14
1.16973,1,1,1,70,cluster15
1.16973,1,1,1,70,cluster15
0.947433,2,2,1,4040,cluster18
0.374436,3,1,1,1190,cluster3
0.6353,6,1,0,1200,cluster16
1.79278,0,1,0,420,cluster8
1.16857,3,1,1,1420,cluster5
1.16973,1,1,1,70,cluster15
1.16973,1,1,1,70,cluster15
1.16857,3,1,1,1420,cluster5
1.09005,3,1,1,2200,cluster14
1.09005,3,1,1,2200,cluster14
0.374436,3,1,1,1190,cluster3
0.6353,6,1,0,1200,cluster16
0.676383,6,1,0,1180,cluster16
0.374436,3,1,1,1190,cluster3
0.558153,4,1,1,330,cluster7
0.558153,4,1,1,330,cluster7
1.97987,1,0,1,23280,cluster15
1.97987,1,0,1,23280,cluster15
0.09382,3,1,1,550,cluster3
1.52688,2,3,1,9450,cluster4
0.653284,6,1,0,1040,cluster7
0.653284,6,1,0,1040,cluster7
1.50985,2,1,1,2130,cluster14
1.50985,2,1,1,2130,cluster14
0.676383,6,1,0,1180,cluster16
0.09382,3,1,1,550,cluster3
1.52688,2,3,1,9450,cluster4
0.64615,4,3,1,10450,cluster2
0.64615,4,3,1,10450,cluster2
1.97987,1,0,1,23280,cluster15
1.97987,1,0,1,23280,cluster15
1.50985,2,1,1,2130,cluster14
1.50985,2,1,1,2130,cluster14
0.254834,1,1,1,190,cluster15
0.254834,1,1,1,190,cluster15
0.653284,6,1,0,1040,cluster7
0.653284,6,1,0,1040,cluster7
0.09382,3,1,1,550,cluster3
1.52688,2,3,1,9450,cluster4
1.97987,1,0,1,23280,cluster15
1.97987,1,0,1,23280,cluster15
0.667834,5,3,0,12120,cluster9
0.667834,5,3,0,12120,cluster9
1.52688,2,3,1,9450,cluster4
0.64615,4,3,1,10450,cluster2
0.64615,4,3,1,10450,cluster2
0.653284,6,1,0,1040,cluster7
0.653284,6,1,0,1040,cluster7
1.9351,3,3,1,7010,cluster4
0.254834,1,1,1,190,cluster15
0.254834,1,1,1,190,cluster15
0.653284,6,1,0,1040,cluster7
0.653284,6,1,0,1040,cluster7
1.9351,3,3,1,7010,cluster4
2.21532,4,2,1,5580,cluster4
0.068582,6,2,0,5150,cluster11
0.653284,6,1,0,1040,cluster7
0.653284,6,1,0,1040,cluster7
1.3586,4,1,1,2510,cluster5
1.17932,3,1,1,1470,cluster5
0.552898,3,3,1,10260,cluster11
0.60584,2,0,1,14460,cluster8
1.17932,3,1,1,1470,cluster5
0.64615,4,3,1,10450,cluster2
0.64615,4,3,1,10450,cluster2
1.17932,3,1,1,1470,cluster5
0.60584,2,0,1,14460,cluster8
1.17932,3,1,1,1470,cluster5
0.98705,1,0,1,15520,cluster8
0.297434,5,1,1,490,cluster7
0.297434,5,1,1,490,cluster7
1.17932,3,1,1,1470,cluster5
0.297434,5,1,1,490,cluster7
0.297434,5,1,1,490,cluster7
1.08203,5,1,0,2240,cluster3
1.18737,3,1,1,2030,cluster5
1.08203,5,1,0,2240,cluster3
1.41757,4,2,1,4570,cluster14
1.41757,4,2,1,4570,cluster14
1.18737,3,1,1,2030,cluster5
1.08203,5,1,0,2240,cluster3
1.1807,3,1,1,1570,cluster5
1.18737,3,1,1,2030,cluster5
1.41757,4,2,1,4570,cluster14
1.41757,4,2,1,4570,cluster14
1.08203,5,1,0,2240,cluster3
1.08203,5,1,0,2240,cluster3
1.1807,3,1,1,1570,cluster5
1.82516,5,3,1,10410,cluster15
1.82516,5,3,1,10410,cluster15
1.41757,4,2,1,4570,cluster14
1.41757,4,2,1,4570,cluster14
0.364437,6,3,0,11150,cluster15
0.364437,6,3,0,11150,cluster15
1.82516,5,3,1,10410,cluster15
1.82516,5,3,1,10410,cluster15
1.1807,3,1,1,1570,cluster5
0.328949,0,2,0,4500,cluster11
0.916485,5,3,0,12090,cluster9
0.916485,5,3,0,12090,cluster9
0.376087,1,1,1,150,cluster15
0.376087,1,1,1,150,cluster15
1.41757,4,2,1,4570,cluster14
1.41757,4,2,1,4570,cluster14
0.734733,6,1,0,50,cluster8
1.25823,3,1,1,530,cluster3
0.065017,2,0,1,20410,cluster8
1.82747,2,3,1,10150,cluster4
1.26005,2,1,1,2000,cluster14
1.26005,2,1,1,2000,cluster14
1.63222,4,2,1,6140,cluster4
1.46215,2,3,1,8270,cluster9
1.46215,2,3,1,8270,cluster9
0.595967,0,0,0,22410,cluster8
1.25823,3,1,1,530,cluster3
2.19028,3,3,1,7270,cluster19
1.26005,2,1,1,2000,cluster14
1.26005,2,1,1,2000,cluster14
0.098199,0,0,1,23100,cluster11
0,6,0,0,16360,cluster11
0.065017,2,0,1,20410,cluster8
1.25823,3,1,1,530,cluster3
1.32012,5,1,0,2030,cluster3
1.46215,2,3,1,8270,cluster9
1.46215,2,3,1,8270,cluster9
1.14298,3,1,1,2140,cluster19
1.26005,2,1,1,2000,cluster14
1.26005,2,1,1,2000,cluster14
1.1617,5,2,0,6210,cluster16
0.533317,2,0,1,14420,cluster8
0.676383,6,1,0,1180,cluster16
0.250233,6,0,0,19030,cluster17
1.04653,5,3,0,12180,cluster9
1.04653,5,3,0,12180,cluster9
1.63222,4,2,1,6140,cluster4
1.07427,2,2,1,4010,cluster18
1.26005,2,1,1,2000,cluster14
1.26005,2,1,1,2000,cluster14
2.19028,3,3,1,7270,cluster19
1.07397,5,3,1,10440,cluster15
1.07397,5,3,1,10440,cluster15
0.639349,4,0,1,14350,cluster3
1.04653,5,3,0,12180,cluster9
1.04653,5,3,0,12180,cluster9
0.676383,6,1,0,1180,cluster16
1.32012,5,1,0,2030,cluster3
0.420983,6,2,0,5230,cluster8
0.250233,6,0,0,19030,cluster17
1.63222,4,2,1,6140,cluster4
0.676383,6,1,0,1180,cluster16
1.07427,2,2,1,4010,cluster18
0.639349,4,0,1,14350,cluster3
0.335569,1,1,1,120,cluster15
0.335569,1,1,1,120,cluster15
0.250233,6,0,0,19030,cluster17
0.335569,1,1,1,120,cluster15
0.335569,1,1,1,120,cluster15
0.335569,1,1,1,120,cluster15
0.335569,1,1,1,120,cluster15
2.04917,1,0,1,23300,cluster15
2.04917,1,0,1,23300,cluster15
1.01217,1,0,1,16310,cluster17
0.335569,1,1,1,120,cluster15
0.335569,1,1,1,120,cluster15
2.04917,1,0,1,23300,cluster15
2.04917,1,0,1,23300,cluster15
1.01217,1,0,1,16310,cluster17
2.04917,1,0,1,23300,cluster15
2.04917,1,0,1,23300,cluster15
1.01217,1,0,1,16310,cluster17
2.04917,1,0,1,23300,cluster15
2.04917,1,0,1,23300,cluster15
0.947433,2,2,1,4040,cluster18
0.308283,5,3,0,7320,cluster8
0.6353,6,1,0,1200,cluster16
0.947433,2,2,1,4040,cluster18
0.634633,2,0,1,19480,cluster8
2.1089,3,2,1,6270,cluster5
0.947433,2,2,1,4040,cluster18
0.533583,4,0,1,21150,cluster8
0.511483,0,3,0,10120,cluster8
0.6353,6,1,0,1200,cluster16
0.947433,2,2,1,4040,cluster18
0,6,0,0,16370,cluster11
2.1089,3,2,1,6270,cluster5
0.376087,1,1,1,150,cluster15
0.376087,1,1,1,150,cluster15
0.6353,6,1,0,1200,cluster16
1.06853,1,0,1,19390,cluster8
0.066103,4,2,1,6250,cluster11
0.2453,6,1,0,30,cluster11
0.066103,4,2,1,6250,cluster11
2.21532,4,2,1,5580,cluster4
1.62353,2,3,1,10030,cluster4
0.513866,3,0,1,20010,cluster8
1.30747,5,1,0,2090,cluster3
1.14298,3,1,1,2140,cluster19
1.62353,2,3,1,10030,cluster4
0.98705,1,0,1,15520,cluster8
1.0894,2,2,1,4020,cluster18
2.21532,4,2,1,5580,cluster4
0.929166,6,1,0,1490,cluster7
0.929166,6,1,0,1490,cluster7
0.676,5,0,1,15160,cluster8
0.150953,5,3,1,7050,cluster11
0.523167,5,1,1,1260,cluster7
0.523167,5,1,1,1260,cluster7
1.07427,2,2,1,4010,cluster18
1.17932,3,1,1,1470,cluster5
1.14298,3,1,1,2140,cluster19
1.30747,5,1,0,2090,cluster3
1.0894,2,2,1,4020,cluster18
0.297434,5,1,1,490,cluster7
0.297434,5,1,1,490,cluster7
2.21532,4,2,1,5580,cluster4
1.62353,2,3,1,10030,cluster4
1.07427,2,2,1,4010,cluster18
0.150953,5,3,1,7050,cluster11
1.17932,3,1,1,1470,cluster5
0.639349,4,0,1,14350,cluster3
0.929166,6,1,0,1490,cluster7
0.929166,6,1,0,1490,cluster7
0.297434,5,1,1,490,cluster7
0.297434,5,1,1,490,cluster7
1.14298,3,1,1,2140,cluster19
0,0,0,0,19330,cluster11
1.07427,2,2,1,4010,cluster18
1.17932,3,1,1,1470,cluster5
2.21532,4,2,1,5580,cluster4
0.523167,5,1,1,1260,cluster7
0.523167,5,1,1,1260,cluster7
3.56533,0,0,1,16090,cluster16
0.297434,5,1,1,490,cluster7
0.297434,5,1,1,490,cluster7
1.07427,2,2,1,4010,cluster18
1.17932,3,1,1,1470,cluster5
3.56533,0,0,1,16090,cluster16
1.17932,3,1,1,1470,cluster5
1.32948,4,2,1,4220,cluster14
1.32948,4,2,1,4220,cluster14
1.1807,3,1,1,1570,cluster5
1.1807,3,1,1,1570,cluster5
1.1807,3,1,1,1570,cluster5
1.1807,3,1,1,1570,cluster5
2.10527,0,3,0,10590,cluster8
1.4206,6,3,0,10320,cluster15
1.4206,6,3,0,10320,cluster15
0,6,0,0,18430,cluster11
0.239549,1,2,1,5440,cluster2
0.239549,1,2,1,5440,cluster2
1.46215,2,3,1,8270,cluster9
1.46215,2,3,1,8270,cluster9
1.1807,3,1,1,1570,cluster5
