Day,Time,'25:CounterOutlets2* [kVA]','24:CounterOutlets1* [kVA]','26:KitchenOutlets* [kVA]','use [kW]_y','01:Grid* [kVA]','02:Dryer* [kVA]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','12:FurnaceHRV* [kVA]','13:CellarOutlets* [kVA]','14:WashingMachine* [kVA]','15:FridgeRange* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','23:DuctHeaterHRV* [kVA]'
1,165300,0.013117,0.006633,0.0076,0.4807,0.615683,0.0149,0.061883,0.08735,0.001667,0.003517,0.0095,0.013983,0.0184,0.001817,0.004,0.110983,0.129567,0.013317,0.008883,0.03225,0.004267,0.008083,0.014167,0.01105,0.042933,0.045633,0.089717
1,165200,0.013133,0.006617,0.0076,0.477867,0.607467,0.0149,0.061967,0.087033,0.001667,0.003533,0.0095,0.014017,0.018417,0.001817,0.004017,0.111183,0.129817,0.0133,0.008833,0.0323,0.004283,0.0081,0.014167,0.011067,0.042883,0.045683,0.089367
1,165100,0.01315,0.006617,0.007617,0.4837,0.621733,0.014867,0.061783,0.08715,0.00165,0.003533,0.009517,0.014033,0.018417,0.0018,0.004,0.111117,0.1298,0.013317,0.052683,0.032267,0.0043,0.00815,0.0142,0.011083,0.042967,0.045633,0.101617
1,165000,0.013083,0.006633,0.007617,0.48025,0.616183,0.0148,0.061933,0.086783,0.001667,0.00355,0.009517,0.014033,0.018433,0.001817,0.004017,0.111083,0.129733,0.013317,0.197333,0.0322,0.00435,0.00825,0.014183,0.01105,0.0429,0.045533,0.073383
1,164900,0.013033,0.006617,0.007617,0.556933,0.68565,0.0149,0.061817,0.087267,0.001667,0.003533,0.009517,0.014033,0.01845,0.001833,0.004,0.11105,0.130017,0.013283,0.198733,0.032183,0.00435,0.008233,0.014167,0.011033,0.04285,0.045533,0.108883
1,164800,0.01305,0.006617,0.007617,0.582,0.715683,0.014833,0.0616,0.086983,0.001667,0.0037,0.009483,0.014,0.01835,0.0018,0.004017,0.111017,0.130167,0.0133,0.200567,0.0322,0.004333,0.008233,0.014167,0.011033,0.04285,0.045517,0.098833
1,164700,0.013033,0.006633,0.007617,0.59075,0.732517,0.014867,0.061683,0.0869,0.00165,0.003533,0.0095,0.014,0.018367,0.001833,0.004,0.111,0.1302,0.013267,0.20035,0.032167,0.004333,0.008217,0.01415,0.011017,0.042817,0.045517,0.0993
1,164600,0.013033,0.0066,0.0076,0.587317,0.725817,0.014833,0.0615,0.086933,0.001667,0.003533,0.009483,0.013983,0.018333,0.0018,0.004017,0.110967,0.1303,0.013283,0.199983,0.032167,0.004317,0.008217,0.014117,0.011017,0.04275,0.0455,0.09375
1,164500,0.013033,0.0066,0.0076,0.584967,0.719033,0.014833,0.061183,0.086483,0.00165,0.003517,0.009467,0.013967,0.01825,0.001817,0.004,0.110883,0.130333,0.013283,0.1982,0.03215,0.004317,0.008217,0.014133,0.011017,0.0428,0.045467,0.080367
1,164400,0.013017,0.006617,0.0076,0.581167,0.70965,0.014867,0.0615,0.086967,0.001667,0.003517,0.009483,0.013967,0.01825,0.001817,0.004,0.110967,0.130733,0.013267,0.196017,0.0322,0.004333,0.008233,0.014133,0.011017,0.0428,0.045533,0.09375
1,164300,0.01305,0.0066,0.007617,0.58385,0.717567,0.014867,0.061583,0.086533,0.001667,0.003517,0.009483,0.013983,0.01825,0.001817,0.004,0.111067,0.13095,0.013283,0.196967,0.032217,0.004333,0.008233,0.014117,0.011033,0.04285,0.045583,0.095833
1,164200,0.01305,0.0066,0.007617,0.580983,0.715283,0.014867,0.061383,0.0869,0.001667,0.003517,0.009483,0.013967,0.018217,0.001817,0.004017,0.111,0.131033,0.01325,0.196983,0.032217,0.004317,0.008217,0.014117,0.011017,0.042717,0.045533,0.091367
1,164100,0.013033,0.0066,0.0076,0.580933,0.71485,0.014833,0.061167,0.086433,0.001667,0.003517,0.009483,0.013967,0.018217,0.0018,0.004017,0.111067,0.131167,0.013283,0.197117,0.032233,0.004333,0.008233,0.014133,0.011033,0.0428,0.04555,0.07735
1,164000,0.01305,0.006617,0.007617,0.58135,0.71595,0.014833,0.0616,0.086683,0.001667,0.003517,0.009483,0.013967,0.01825,0.001817,0.004,0.111133,0.1314,0.0133,0.198517,0.032217,0.004333,0.008233,0.014133,0.011033,0.042817,0.045567,0.087683
1,163900,0.013017,0.0066,0.007617,0.58415,0.716,0.014867,0.06135,0.086817,0.00165,0.003517,0.0095,0.013983,0.018233,0.001817,0.004,0.111117,0.131433,0.013283,0.19995,0.03225,0.004333,0.008217,0.014133,0.011017,0.0428,0.045567,0.093533
1,163800,0.01305,0.0066,0.007617,0.58515,0.714783,0.014867,0.061317,0.086667,0.001667,0.003517,0.009483,0.013983,0.018217,0.001817,0.004,0.1113,0.131733,0.013283,0.201883,0.032283,0.004333,0.008233,0.014167,0.011033,0.042817,0.045617,0.08585
1,163700,0.013067,0.006617,0.00765,0.589183,0.722583,0.014867,0.061233,0.086917,0.001667,0.003517,0.0095,0.014,0.018233,0.001817,0.004017,0.111417,0.13205,0.0133,0.201617,0.032283,0.00435,0.008233,0.014167,0.01105,0.04285,0.045633,0.081433
1,163600,0.013067,0.0066,0.007617,0.590517,0.722533,0.014833,0.061433,0.086417,0.00165,0.003517,0.0095,0.014,0.018267,0.001817,0.004,0.11135,0.132183,0.0133,0.201267,0.032267,0.00435,0.008217,0.01415,0.011033,0.04285,0.045633,0.08475
1,163500,0.01305,0.0066,0.00765,0.591367,0.724,0.014867,0.0612,0.086983,0.001683,0.003533,0.009517,0.014017,0.018217,0.001817,0.004017,0.111267,0.13235,0.013317,0.1995,0.03225,0.00435,0.008233,0.014167,0.011033,0.042883,0.0456,0.082483
1,163400,0.013033,0.006617,0.007633,0.586517,0.718983,0.0149,0.061367,0.08685,0.00165,0.0035,0.0095,0.014,0.018217,0.001833,0.004017,0.111267,0.132417,0.0133,0.1972,0.032217,0.00435,0.008233,0.01415,0.011033,0.042917,0.04555,0.059467
1,163300,0.013033,0.0066,0.007617,0.580817,0.709133,0.014867,0.061217,0.086917,0.001667,0.003683,0.0095,0.014,0.018183,0.0018,0.004,0.1113,0.13275,0.0133,0.1979,0.03225,0.004367,0.008233,0.01415,0.011033,0.042883,0.045567,0.103733
1,163200,0.01305,0.0066,0.007633,0.584067,0.712933,0.0149,0.0615,0.086917,0.001667,0.003517,0.0095,0.014,0.0182,0.001833,0.004017,0.11145,0.133033,0.013283,0.198433,0.032267,0.00435,0.008233,0.01415,0.011033,0.042817,0.045583,0.090917
1,163100,0.013033,0.0066,0.007633,0.58485,0.721083,0.014833,0.061117,0.0866,0.00165,0.003517,0.009483,0.014,0.018217,0.0018,0.004,0.11135,0.1333,0.0133,0.1985,0.032217,0.00435,0.008217,0.014133,0.011033,0.042867,0.04555,0.090283
1,163000,0.013033,0.0066,0.007633,0.58285,0.714833,0.014867,0.0612,0.0869,0.001667,0.0035,0.0095,0.014017,0.0182,0.001833,0.004,0.111283,0.133533,0.0133,0.1999,0.0322,0.004333,0.008217,0.014133,0.011017,0.04285,0.045533,0.096
1,162900,0.013017,0.0066,0.007617,0.587417,0.721467,0.0149,0.0612,0.086633,0.001667,0.0035,0.009483,0.013983,0.018167,0.001817,0.004017,0.1111,0.13385,0.013283,0.20225,0.032133,0.00435,0.0082,0.0141,0.011,0.042767,0.045417,0.076583
