@relation 'week1_v4_clustered-weka.filters.unsupervised.attribute.Remove-R4-6,8-30-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0'

@attribute Day numeric
@attribute Time numeric
@attribute 'use [kW]_y' numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
0,73100,1.0621,cluster18
0,115500,0.916083,cluster14
1,234300,4.636383,cluster1
1,155700,1.817267,cluster5
1,71100,1.141333,cluster13
1,31200,0.311533,cluster11
0,12800,0.968233,cluster18
1,150300,1.189117,cluster4
0,115600,1.34115,cluster8
1,152100,1.02675,cluster2
0,174500,1.492783,cluster7
1,182000,1.668867,cluster2
1,194900,1.346067,cluster0
1,102600,2.7818,cluster16
1,92200,0.9094,cluster11
1,235100,2.705017,cluster5
0,185700,1.225817,cluster7
1,121900,0.399833,cluster11
1,134900,0.87955,cluster9
1,223000,0.597433,cluster0
1,143100,0.43215,cluster11
0,5300,1.588167,cluster18
1,121300,0.983867,cluster9
1,83800,1.2506,cluster13
1,93800,1.542633,cluster2
0,233200,3.056283,cluster17
1,125100,0.864683,cluster12
0,173600,2.071367,cluster7
0,114100,2.162267,cluster8
1,130000,0.830583,cluster9
1,92100,1.173967,cluster19
1,165100,0.54245,cluster3
1,215200,1.23085,cluster0
1,110400,1.44665,cluster13
1,160500,1.073217,cluster19
0,4200,1.1979,cluster18
1,170200,1.26,cluster2
1,44500,1.16085,cluster6
1,192600,0.773083,cluster0
1,74300,1.393667,cluster2
1,212600,0.650783,cluster3
0,74500,1.901717,cluster17
1,145400,0.774783,cluster9
1,133200,1.108117,cluster0
1,30900,0.306183,cluster11
1,140100,0.8785,cluster19
0,53400,0.321783,cluster15
0,193400,0.990983,cluster8
1,155500,1.173783,cluster2
0,114000,2.1609,cluster8
1,234100,1.459867,cluster5
0,134000,0.547083,cluster8
1,75000,1.158233,cluster2
0,12600,0.969267,cluster18
1,151300,1.010317,cluster19
0,35200,0.964733,cluster15
1,123400,0.447617,cluster11
1,11500,1.526433,cluster13
1,170600,0.951683,cluster19
1,31200,0.437333,cluster11
0,141600,0.711583,cluster8
1,44100,1.218033,cluster6
0,65100,0.963717,cluster15
1,143300,1.141433,cluster0
1,150000,0.614483,cluster3
1,74300,0.615217,cluster11
1,113000,1.406517,cluster12
0,94400,3.20765,cluster8
0,5600,1.678983,cluster18
1,12400,0.944833,cluster13
1,140500,0.845217,cluster19
1,153600,1.438067,cluster2
0,223200,0.605,cluster8
0,111400,2.146583,cluster8
1,153300,1.764433,cluster2
1,193300,0.741033,cluster3
1,155600,1.36475,cluster2
1,84800,0.728933,cluster11
1,215100,1.2314,cluster0
1,33300,0.517883,cluster11
1,234200,1.453817,cluster5
1,224300,1.0807,cluster0
1,72600,1.952983,cluster2
0,94300,6.324117,cluster17
0,42100,0.406467,cluster15
1,21900,1.4899,cluster13
1,20900,1.1768,cluster13
1,14100,1.076817,cluster13
0,154100,1.110983,cluster7
1,103000,1.700983,cluster2
1,43900,0.417983,cluster11
1,73400,3.7899,cluster13
1,191000,1.35185,cluster9
1,224700,1.467283,cluster4
1,134200,0.5528,cluster11
1,62500,1.035517,cluster19
1,123600,1.083733,cluster0
0,132500,0.53835,cluster8
1,4400,0.962883,cluster13
1,152000,1.032083,cluster2
1,61600,0.4258,cluster11
0,40900,1.052867,cluster15
1,162900,1.3904,cluster5
0,152000,3.588267,cluster17
0,84100,7.0222,cluster17
1,5700,0.974533,cluster13
1,51000,0.530383,cluster6
1,195300,1.240383,cluster0
1,101900,0.928733,cluster11
1,193100,0.808933,cluster3
0,134000,0.5526,cluster8
1,231000,1.31395,cluster5
1,143000,0.457933,cluster11
0,103400,0.988717,cluster7
0,170200,1.650283,cluster17
0,163600,0.995383,cluster7
0,73400,1.05825,cluster18
1,154500,1.388417,cluster5
1,90900,1.0721,cluster13
1,54700,1.3598,cluster11
0,102900,3.485467,cluster17
0,90200,2.864367,cluster10
1,54200,0.647383,cluster6
0,120500,2.141083,cluster14
1,224500,1.4744,cluster4
1,800,1.473167,cluster13
0,61700,0.524817,cluster15
0,120600,0.421867,cluster15
1,74800,1.395133,cluster2
1,151300,1.321833,cluster2
1,143200,0.58115,cluster4
0,184400,1.24445,cluster7
1,200700,0.916233,cluster3
1,214200,1.000283,cluster4
1,132200,0.442183,cluster11
1,110000,1.04715,cluster19
1,225400,1.206867,cluster0
0,72500,1.053033,cluster18
1,183400,1.083733,cluster9
0,190700,1.7954,cluster10
1,60500,0.489633,cluster11
1,215500,0.50455,cluster4
1,80000,1.106017,cluster19
1,122900,1.353483,cluster12
1,120000,0.648967,cluster11
1,64800,0.942317,cluster6
1,193200,0.73455,cluster3
1,160300,1.817367,cluster5
1,192600,0.6324,cluster4
1,190400,1.855733,cluster9
0,223700,0.806683,cluster8
1,180500,1.313033,cluster0
1,2600,1.58545,cluster13
1,150200,0.6132,cluster3
1,45800,0.3228,cluster11
0,190800,1.789383,cluster10
1,173500,1.959733,cluster2
1,162000,1.085983,cluster2
1,73800,5.408933,cluster0
0,113600,2.259267,cluster8
1,231000,1.807067,cluster4
1,32700,0.80235,cluster6
1,221400,1.257283,cluster4
0,81300,1.155367,cluster7
0,83100,1.205483,cluster7
1,54800,0.95775,cluster6
1,161200,1.6727,cluster5
1,95100,1.044717,cluster2
1,180300,1.084117,cluster12
0,194500,0.981983,cluster8
0,32200,0.433883,cluster15
1,161700,1.047567,cluster3
1,224600,0.7551,cluster3
0,111300,2.162017,cluster8
1,52700,1.078933,cluster19
1,231300,2.938283,cluster2
0,34900,0.924333,cluster15
1,173500,1.0563,cluster3
1,222000,1.10135,cluster0
1,145300,0.549117,cluster3
1,63000,1.130467,cluster6
0,130400,0.889783,cluster14
0,205800,0.341583,cluster8
1,22300,1.46225,cluster13
0,165700,1.6627,cluster17
1,52300,0.640833,cluster6
0,174000,1.09055,cluster7
0,164000,0.992083,cluster7
1,115900,0.386867,cluster11
1,131300,0.8576,cluster9
1,72900,5.68075,cluster13
0,152800,2.112367,cluster10
0,75300,2.072,cluster17
0,115300,1.125717,cluster8
0,133000,0.334933,cluster8
1,92600,0.811083,cluster11
1,194700,1.2634,cluster0
0,144100,0.451533,cluster8
1,91100,1.015233,cluster13
0,70800,0.4804,cluster15
0,54100,0.329117,cluster15
1,214900,1.077933,cluster4
1,101800,0.928033,cluster11
1,174300,2.039,cluster2
1,100,1.186733,cluster13
1,204100,0.716233,cluster9
1,235600,0.997417,cluster2
0,203700,0.423067,cluster8
1,32600,0.31125,cluster11
0,84400,1.40805,cluster18
1,75000,1.67925,cluster13
0,214900,0.435983,cluster8
1,84300,3.099767,cluster13
1,5300,1.845667,cluster13
1,173900,0.57775,cluster9
0,202200,1.100433,cluster8
0,25900,0.972733,cluster18
0,150900,3.271233,cluster14
1,140600,0.547667,cluster3
1,10600,1.3884,cluster13
1,62300,1.293383,cluster6
0,72000,1.165817,cluster18
1,174100,3.389317,cluster2
1,222300,1.360067,cluster4
1,73800,1.15,cluster12
0,140900,1.10835,cluster14
1,43600,0.593733,cluster6
1,200600,1.178133,cluster3
1,14000,1.075467,cluster13
1,174400,0.773783,cluster9
1,11800,1.1142,cluster13
1,4100,1.0713,cluster13
1,14100,1.117083,cluster13
1,112500,0.4634,cluster11
1,93600,1.562483,cluster13
0,62700,0.534017,cluster15
0,73000,2.408567,cluster7
0,5700,1.69235,cluster18
1,65500,0.607567,cluster11
1,154400,1.562217,cluster12
1,1600,1.689733,cluster13
1,63600,0.309733,cluster11
0,184200,0.869667,cluster8
1,64000,0.9612,cluster9
1,64200,0.701667,cluster6
0,112000,2.154983,cluster8
1,195500,1.555117,cluster0
1,124500,0.96145,cluster12
0,14900,1.4246,cluster18
1,55300,0.434383,cluster11
1,34400,1.2926,cluster11
0,171200,1.709333,cluster17
1,233600,1.228083,cluster2
1,211800,0.7144,cluster9
1,22200,1.5765,cluster13
1,34400,1.13535,cluster6
1,121000,0.502383,cluster11
1,95200,1.049667,cluster2
1,104400,0.3974,cluster11
0,62500,0.542783,cluster15
1,91400,0.586167,cluster11
0,171500,1.400817,cluster7
1,20100,0.97675,cluster13
1,131400,0.844983,cluster9
1,22800,0.952667,cluster13
1,61200,0.345483,cluster11
1,4600,1.126817,cluster13
0,60000,0.966833,cluster15
1,13500,1.155883,cluster13
1,230900,0.78215,cluster3
1,24800,1.272733,cluster13
0,221700,0.921433,cluster14
1,52800,1.096083,cluster19
0,81400,1.342867,cluster18
1,60500,0.890467,cluster19
1,144600,0.736083,cluster4
1,82000,0.51925,cluster11
0,201700,0.88265,cluster14
1,51300,0.322183,cluster11
0,154800,1.471567,cluster7
1,80800,1.385233,cluster2
1,70100,1.260117,cluster19
1,65200,0.595517,cluster11
1,20000,1.014533,cluster13
1,11900,1.10455,cluster13
1,221900,1.372483,cluster4
0,235000,2.027167,cluster1
1,213600,0.6322,cluster9
1,75900,1.136033,cluster2
0,71500,1.363883,cluster17
1,171800,1.708867,cluster2
1,100200,2.6756,cluster16
1,72700,1.012667,cluster9
1,230800,2.62025,cluster3
1,204100,1.5633,cluster4
0,93100,1.150183,cluster7
0,134800,1.11445,cluster14
1,33600,0.987433,cluster19
1,85900,2.712917,cluster13
0,164400,0.99815,cluster7
1,144000,0.649883,cluster4
1,144200,1.285617,cluster12
1,124800,0.445517,cluster11
1,142400,0.368383,cluster11
1,102000,2.676,cluster16
0,162300,1.7731,cluster17
1,131900,0.445333,cluster11
1,191500,1.585067,cluster3
0,230500,0.610867,cluster8
1,105000,1.010483,cluster11
1,135700,0.888617,cluster19
0,61200,0.53225,cluster15
0,95100,3.613917,cluster17
1,103300,2.205367,cluster16
1,200900,1.0327,cluster4
0,113000,0.371917,cluster8
1,140000,0.59185,cluster11
1,153700,1.797667,cluster5
1,94200,0.841133,cluster13
0,41000,0.6948,cluster15
0,21500,1.0733,cluster18
1,72300,0.92585,cluster11
1,73000,0.992233,cluster9
1,185700,1.779567,cluster5
0,202400,1.0358,cluster14
0,72400,1.633183,cluster18
1,101800,2.6819,cluster16
1,44500,0.5545,cluster6
1,30200,0.954,cluster13
1,34800,0.668867,cluster6
1,34600,1.120317,cluster6
1,82900,1.5057,cluster13
1,200600,0.924533,cluster3
0,190000,2.002333,cluster10
1,111100,0.774117,cluster11
1,211600,0.777867,cluster9
1,130200,0.461517,cluster11
1,41100,0.777433,cluster6
1,70100,1.217783,cluster12
1,133800,1.244683,cluster12
1,210000,1.037133,cluster0
1,234000,1.2249,cluster2
0,25200,1.0819,cluster18
0,231000,1.676783,cluster14
0,224500,0.625233,cluster8
1,135500,0.436383,cluster3
1,185200,1.8314,cluster5
1,211200,1.064717,cluster4
0,205200,0.3367,cluster8
1,191300,0.971033,cluster4
1,95700,1.025533,cluster19
0,164200,0.999233,cluster7
1,183700,1.7351,cluster5
1,43500,0.5351,cluster6
1,181100,1.7329,cluster5
0,184800,1.243667,cluster7
1,74200,1.228917,cluster11
0,231200,1.134633,cluster7
1,232300,1.151933,cluster1
1,164500,0.6764,cluster2
1,14300,1.069083,cluster13
0,161700,3.737067,cluster17
1,44800,1.046567,cluster6
1,212300,1.325833,cluster0
1,223500,0.561033,cluster3
1,160000,1.374283,cluster2
1,171200,1.387683,cluster2
1,124900,0.4304,cluster11
1,154300,1.626017,cluster2
1,164500,0.584967,cluster11
1,43100,1.0791,cluster6
1,172300,1.844167,cluster5
1,211100,1.059533,cluster4
1,100,1.033583,cluster13
1,162700,1.190733,cluster2
0,64200,0.626733,cluster15
1,171600,2.732967,cluster0
1,1000,1.435,cluster13
0,103800,2.009433,cluster18
1,172000,1.656983,cluster5
1,120500,0.896583,cluster19
1,33500,0.418733,cluster11
1,144100,0.6654,cluster0
0,135100,1.01665,cluster14
0,90400,1.380933,cluster7
0,214800,0.4415,cluster8
1,35400,1.092467,cluster19
1,63100,0.296417,cluster11
0,1700,1.283533,cluster18
1,55600,0.5399,cluster11
1,224800,1.118233,cluster0
1,142800,0.3629,cluster11
1,31600,1.15935,cluster11
0,214500,0.45165,cluster8
0,93000,6.189267,cluster17
1,74100,0.973567,cluster11
0,234400,1.282233,cluster7
1,202600,1.081233,cluster4
1,21800,1.484783,cluster13
1,154600,1.600433,cluster2
1,155700,1.017433,cluster2
1,184600,1.9142,cluster12
0,82900,1.374633,cluster18
0,25500,1.462167,cluster18
1,34500,1.197883,cluster19
0,151900,3.600533,cluster17
1,113700,1.4028,cluster12
1,61500,1.140017,cluster6
1,214100,0.967633,cluster4
1,224200,1.10785,cluster0
1,202000,0.966733,cluster4
0,61100,0.532067,cluster15
0,191400,1.779633,cluster10
1,62200,0.651217,cluster11
1,83600,0.731917,cluster11
1,174100,3.46515,cluster5
0,10500,1.078217,cluster18
0,210300,0.339717,cluster8
1,100100,0.991233,cluster19
1,190500,2.066233,cluster9
1,175900,0.569067,cluster9
1,120000,1.169867,cluster9
1,173000,1.427917,cluster2
1,94700,1.622167,cluster13
1,111300,0.8563,cluster19
1,42800,1.06785,cluster19
1,140400,0.7845,cluster9
1,100600,2.248533,cluster16
0,191500,1.78915,cluster10
0,2500,1.343533,cluster18
0,153600,1.120483,cluster7
1,120300,1.167183,cluster9
1,163600,1.65835,cluster2
0,73600,1.058717,cluster18
1,233600,2.72365,cluster2
1,232600,1.180567,cluster2
1,92300,1.027217,cluster13
1,71600,2.800367,cluster13
1,200800,0.9859,cluster0
0,183600,1.01735,cluster7
0,15500,0.856183,cluster18
0,162600,1.91455,cluster17
0,142100,1.011233,cluster14
1,193400,0.829817,cluster3
1,225300,1.155417,cluster0
1,15700,0.963083,cluster13
1,231600,1.64505,cluster2
0,92600,5.809983,cluster17
0,193100,0.843083,cluster8
1,153400,1.517167,cluster5
0,204000,0.44305,cluster8
1,165200,1.6455,cluster2
1,41400,0.416367,cluster11
1,141000,0.779683,cluster9
0,181800,1.7086,cluster17
1,110500,0.959983,cluster19
0,151200,1.225183,cluster7
0,115000,0.918183,cluster14
1,194600,1.268067,cluster0
1,11400,1.593883,cluster13
1,125400,0.859333,cluster12
0,54500,0.4409,cluster15
0,31300,0.52895,cluster15
0,4000,1.205067,cluster18
1,150200,0.5123,cluster11
1,10700,0.984683,cluster13
0,174600,1.100633,cluster7
1,102300,1.461083,cluster13
1,101600,2.6737,cluster16
1,44400,0.55335,cluster6
1,70000,0.7605,cluster11
0,172100,1.220433,cluster7
0,145900,2.688417,cluster8
1,60500,0.629467,cluster6
1,71300,1.27475,cluster13
1,55300,0.92075,cluster6
0,62400,0.527733,cluster15
1,71700,0.930167,cluster11
0,131000,0.840033,cluster14
0,84700,5.2086,cluster17
0,3300,1.374033,cluster18
1,12900,1.094517,cluster13
1,131900,1.600683,cluster12
0,234500,1.2832,cluster7
1,145900,0.611817,cluster3
0,221400,0.922617,cluster14
1,63700,0.691417,cluster6
1,44800,0.427033,cluster11
1,161800,1.305717,cluster5
0,131900,0.955617,cluster14
0,43600,0.534017,cluster15
1,24700,1.196217,cluster19
1,51900,1.057583,cluster11
0,55500,1.055817,cluster15
1,180300,1.375183,cluster9
1,110100,1.26655,cluster2
1,201000,0.912417,cluster3
0,230900,1.391217,cluster14
1,74500,0.621733,cluster11
1,175800,2.274167,cluster5
1,150200,0.7809,cluster9
1,54200,1.161017,cluster6
1,50100,0.420817,cluster11
1,83000,1.12365,cluster13
1,92300,1.14105,cluster19
1,231500,1.136933,cluster2
1,121500,0.428233,cluster11
1,124900,0.840767,cluster12
1,123000,0.433117,cluster11
1,110600,1.258467,cluster2
1,22100,1.480417,cluster13
1,182600,1.7619,cluster5
1,54400,0.317467,cluster11
1,85100,1.050933,cluster13
1,41400,1.12255,cluster6
1,132900,0.941,cluster11
1,150800,1.0543,cluster19
0,11600,1.092583,cluster18
1,121600,0.8365,cluster9
1,2600,1.778867,cluster13
1,44400,0.418817,cluster11
0,500,0.983733,cluster18
0,204400,0.337167,cluster8
0,102700,2.71965,cluster18
1,22800,1.07545,cluster13
1,141800,0.780433,cluster9
1,131400,0.94475,cluster19
1,232700,1.768967,cluster2
1,162600,1.720467,cluster2
1,62400,1.560433,cluster11
1,31000,0.439533,cluster11
1,233900,7.360933,cluster1
1,113900,0.900083,cluster19
0,95100,4.2962,cluster17
0,112400,2.162233,cluster8
1,210800,1.52455,cluster4
1,174900,4.852117,cluster5
1,162900,0.587417,cluster11
1,221800,1.370233,cluster4
1,80200,1.124983,cluster13
1,53100,1.086083,cluster19
0,214200,0.4502,cluster8
1,225100,1.242467,cluster0
1,23500,1.207783,cluster13
1,500,1.049667,cluster13
1,70100,0.78375,cluster6
1,144800,0.75475,cluster4
0,185200,1.229067,cluster7
1,43200,0.416283,cluster11
1,3400,1.253533,cluster13
0,44900,1.070617,cluster15
1,191500,0.966967,cluster4
1,153000,1.8774,cluster2
1,61600,0.552217,cluster11
1,194500,1.593567,cluster4
0,113800,2.18535,cluster8
1,42400,0.481067,cluster11
1,115800,0.655017,cluster11
1,122200,0.496983,cluster11
1,115300,0.882733,cluster9
1,203400,0.782967,cluster9
1,115500,0.887117,cluster9
1,205500,0.640267,cluster0
0,11800,1.071217,cluster18
0,43300,0.5322,cluster15
1,3000,1.07585,cluster13
1,103100,0.61995,cluster11
1,32700,0.309917,cluster11
1,61400,0.867683,cluster6
1,104500,1.327267,cluster2
1,202600,0.814333,cluster3
1,43700,0.419867,cluster11
1,223100,0.596567,cluster3
1,93500,1.6102,cluster2
0,233100,1.61145,cluster17
1,212700,0.651817,cluster3
1,91400,1.825867,cluster2
1,115700,1.216117,cluster9
1,85200,1.253917,cluster19
1,92100,0.923767,cluster13
1,62800,1.554967,cluster11
0,222000,1.107117,cluster14
0,213600,1.0973,cluster8
1,232800,1.747883,cluster2
1,35300,0.667267,cluster6
1,114000,0.428217,cluster11
0,200,1.824633,cluster18
1,145100,0.767383,cluster9
0,195500,1.622067,cluster8
0,154700,1.220333,cluster7
1,183200,2.146833,cluster2
0,71800,1.118083,cluster18
1,93100,1.566567,cluster13
1,80700,1.118967,cluster13
1,200,1.144233,cluster13
0,30700,1.217533,cluster18
0,51800,0.435317,cluster15
1,112400,0.433,cluster11
1,221400,1.023517,cluster0
1,162300,1.18965,cluster2
1,112000,1.037167,cluster19
1,111200,0.699,cluster9
1,221500,0.645517,cluster4
1,3000,0.977933,cluster13
0,230600,0.599133,cluster8
1,123000,1.137,cluster0
0,100100,3.477533,cluster17
1,5700,1.580867,cluster19
1,152300,1.342983,cluster5
1,113700,0.457917,cluster11
1,84200,1.649767,cluster13
1,13300,1.579467,cluster13
1,34700,1.081433,cluster6
1,4600,1.26885,cluster13
0,51700,0.434217,cluster15
0,23600,1.086017,cluster18
1,141300,0.489267,cluster19
0,201500,1.0518,cluster14
1,3800,1.667717,cluster13
0,130300,0.897417,cluster14
1,171000,0.925517,cluster19
0,115400,0.905017,cluster14
1,143200,1.220867,cluster12
1,11700,1.486867,cluster13
1,204400,2.473167,cluster4
1,153500,1.598117,cluster5
0,63300,0.436967,cluster15
1,164900,0.541817,cluster3
0,113300,2.1594,cluster8
0,201800,1.031033,cluster14
1,234200,1.1015,cluster2
0,72800,1.06255,cluster18
1,201400,0.60825,cluster4
1,65600,0.608033,cluster11
1,24300,0.960317,cluster13
0,170400,1.65825,cluster17
1,205700,0.725183,cluster9
0,203300,0.459633,cluster14
1,144200,0.69135,cluster4
1,153200,1.500383,cluster2
0,155900,1.646067,cluster17
1,53600,0.63615,cluster6
1,55000,0.42845,cluster11
1,150400,1.169483,cluster4
1,103600,1.42275,cluster19
1,4900,1.859933,cluster13
0,232000,1.687683,cluster17
1,162700,1.066983,cluster2
1,75000,2.115617,cluster13
1,204700,1.38825,cluster4
0,192500,0.84795,cluster8
1,45900,1.031983,cluster6
1,172200,1.306417,cluster12
0,145600,2.248433,cluster8
1,54100,0.52145,cluster11
1,152100,1.5536,cluster2
0,62600,0.542567,cluster15
1,164700,1.6654,cluster2
1,142300,0.353517,cluster11
0,100400,3.0786,cluster7
0,190700,2.19815,cluster10
1,74000,0.99475,cluster11
1,52300,0.537117,cluster11
1,75800,1.129667,cluster19
1,195000,0.446333,cluster3
1,12200,1.101,cluster13
0,33600,0.9656,cluster15
0,13800,1.0894,cluster18
1,61800,0.541033,cluster11
1,112000,0.509683,cluster11
0,230400,1.139917,cluster14
1,131900,0.735083,cluster9
1,135500,0.325383,cluster11
1,41100,0.951667,cluster19
1,175600,0.5736,cluster9
1,144200,0.534017,cluster3
1,30600,0.362117,cluster11
1,92700,0.652733,cluster11
1,130400,0.95835,cluster12
0,210000,1.223883,cluster14
1,205600,0.555067,cluster0
1,163700,1.692817,cluster2
1,152800,1.365833,cluster5
1,135700,0.59625,cluster11
0,55700,0.52375,cluster15
1,31800,1.048067,cluster19
1,180600,1.969283,cluster5
1,101000,0.98705,cluster19
0,72300,1.042883,cluster18
0,125900,0.3744,cluster8
1,12600,1.590133,cluster13
1,43800,0.551517,cluster19
1,204000,2.4667,cluster4
1,85100,1.652783,cluster11
1,63100,1.114783,cluster6
1,91300,1.1266,cluster13
1,13700,1.723667,cluster13
0,113600,0.372183,cluster8
1,82500,1.736583,cluster13
0,84400,6.967133,cluster17
1,173700,2.9864,cluster2
1,95600,0.63,cluster11
1,33200,0.512283,cluster11
1,183500,1.078233,cluster9
1,93500,0.601967,cluster11
1,163400,1.6469,cluster2
1,93700,0.545533,cluster11
0,153000,1.705917,cluster7
1,152900,0.51405,cluster11
1,180300,1.074367,cluster9
0,141500,0.722817,cluster8
0,85900,1.52335,cluster18
1,212300,0.7425,cluster4
1,123900,1.08405,cluster0
1,133300,0.551317,cluster11
1,220800,1.276567,cluster4
1,203300,5.36425,cluster4
0,205700,0.338767,cluster8
0,94500,7.997767,cluster17
1,24900,1.186333,cluster19
1,222100,1.122467,cluster0
0,132100,0.336633,cluster8
1,2900,0.973733,cluster13
1,75100,1.212667,cluster19
1,71800,3.423683,cluster13
0,194600,0.981017,cluster8
0,212400,0.537583,cluster8
1,35700,0.984117,cluster6
0,151500,1.210483,cluster7
1,64200,0.796517,cluster12
1,194500,0.470217,cluster3
1,104300,0.39705,cluster11
1,14500,1.490383,cluster13
1,204700,1.071767,cluster0
1,133700,1.265133,cluster12
0,185300,1.222083,cluster7
1,14000,1.6815,cluster13
0,173000,1.100533,cluster7
0,142700,0.415467,cluster8
1,173800,3.112517,cluster2
1,84400,2.757633,cluster13
1,125300,0.378,cluster11
0,60500,0.542583,cluster15
0,14600,1.3728,cluster18
0,184600,1.240417,cluster7
0,215400,0.546867,cluster8
0,13400,1.3844,cluster18
0,54000,0.874833,cluster15
1,55300,1.0082,cluster19
1,230000,0.595283,cluster3
1,185400,1.713783,cluster2
1,205600,0.731483,cluster9
1,183900,1.079233,cluster9
1,105100,1.016583,cluster11
1,184700,1.7016,cluster0
1,183300,1.253317,cluster5
1,42500,1.0552,cluster6
1,113300,0.43395,cluster11
0,144400,0.578583,cluster8
1,34400,0.673267,cluster6
1,212800,0.645233,cluster3
1,152000,0.479617,cluster19
1,13300,0.94585,cluster13
0,35900,0.57475,cluster15
1,185200,1.389967,cluster2
1,220300,0.7108,cluster9
1,190700,1.8378,cluster2
1,140200,0.870033,cluster19
1,232200,1.708183,cluster2
1,152700,1.610783,cluster2
0,150000,1.118367,cluster14
0,151500,3.869917,cluster10
1,200000,0.8738,cluster3
1,122700,1.515967,cluster12
1,143300,1.30435,cluster12
1,4700,1.157883,cluster19
1,104900,2.36305,cluster16
1,121100,1.0545,cluster9
1,144900,0.95795,cluster0
1,73100,1.798533,cluster2
