Day,' Time','use [kW]',Cluster
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203200,3.004217,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203100,2.97795,cluster5
1,203000,2.528717,cluster20
1,203000,2.528717,cluster20
1,203000,2.528717,cluster20
1,203000,2.528717,cluster20
1,203000,2.528717,cluster20
1,203000,2.528717,cluster20
1,203000,2.528717,cluster20
1,203000,2.528717,cluster20
1,203000,2.528717,cluster20
1,203000,2.528717,cluster20
1,203000,2.528717,cluster20
1,203000,2.528717,cluster20
1,202800,2.24845,cluster1
1,202700,2.7054,cluster20
1,202700,2.7054,cluster20
1,202700,2.7054,cluster20
1,202700,2.7054,cluster20
1,202700,2.7054,cluster20
1,202700,2.7054,cluster20
1,202700,2.7054,cluster20
1,202700,2.7054,cluster20
1,202700,2.7054,cluster20
1,202700,2.7054,cluster20
1,202700,2.7054,cluster20
1,202700,2.7054,cluster20
1,202600,2.9172,cluster20
1,202600,2.9172,cluster20
1,202600,2.9172,cluster20
1,202600,2.9172,cluster20
1,202600,2.9172,cluster20
1,202600,2.9172,cluster20
1,202600,2.9172,cluster20
1,202600,2.9172,cluster20
1,202600,2.9172,cluster20
1,202600,2.9172,cluster20
1,202600,2.9172,cluster20
1,202600,2.9172,cluster20
1,202500,2.893783,cluster20
1,202500,2.893783,cluster20
1,202500,2.893783,cluster20
1,202500,2.893783,cluster20
1,202500,2.893783,cluster20
1,202500,2.893783,cluster20
1,202500,2.893783,cluster20
1,202500,2.893783,cluster20
1,202500,2.893783,cluster20
1,202500,2.893783,cluster20
1,202500,2.893783,cluster20
1,202500,2.893783,cluster20
1,202400,2.872683,cluster20
1,202400,2.872683,cluster20
1,202400,2.872683,cluster20
1,202400,2.872683,cluster20
1,202400,2.872683,cluster20
1,202400,2.872683,cluster20
1,202400,2.872683,cluster20
